pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours,version
BCCOIN_USDT,2026-06-28 06:55:00+00:00,0.03683,1.0,27.09747488460494,75.0,4,demon_buy,"A1,A3,B1,B2,C2,D1,D2,",0.0407,10.50773825685582,2026-06-30 12:50:00+00:00,0.03858,time_weak,4.75156122726039,0.045420581048058795,53.916666666666664,v2_loose
RIF_USDT,2026-06-28 19:45:00+00:00,0.06806,1.0,14.66353217749045,57.0,4,demon_watch,"A1,A3,B1,D2,",0.0948,39.288862768145755,2026-06-30 19:15:00+00:00,0.08419,pullback,23.69967675580371,0.234522774022921,47.5,v2_loose
DEXE_USDT,2026-06-29 20:00:00+00:00,23.073,1.0,0.043254019850041174,74.0,4,demon_buy,"A1,A2,A3,B2,C2,D2,",23.385,1.3522298790794485,2026-06-30 20:00:00+00:00,22.916,time_stale,-0.6804490096649766,-0.008790881116456428,24.0,v2_loose
ARIA_USDT,2026-06-30 10:00:00+00:00,0.02812,1.0,35.49075391180654,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.0283,0.6401137980085334,2026-06-30 22:00:00+00:00,0.02625,time_dud,-6.650071123755335,-0.06836770981507823,12.0,v2_loose
AIOT_USDT,2026-06-30 12:50:00+00:00,0.05573,1.0,17.907769603445182,71.0,4,demon_buy,"A1,A2,A3,B2,D1,D2,",0.0612,9.81518033375201,2026-07-01 01:00:00+00:00,0.05328,time_dud,-4.396195944733538,-0.045874035528440715,12.166666666666666,v2_loose
LAB_USDT,2026-06-30 21:15:00+00:00,13.874,1.0,0.07193311229638172,65.0,4,demon_buy,"A1,A3,B1,B2,C2,D2,",13.918,0.3171399740521746,2026-07-01 03:15:00+00:00,12.522,time_sharp_drop,-9.744846475421653,-0.09925356782470807,6.0,v2_loose
B2_USDT,2026-06-30 19:15:00+00:00,0.54,1.0,1.848148148148148,72.0,4,demon_buy,"A1,A2,B1,B2,D2,",0.5481,1.4999999999999993,2026-07-01 03:45:00+00:00,0.4946,time_sharp_drop,-8.407407407407415,-0.08590592592592605,8.5,v2_loose
DYDX_USDT,2026-07-01 03:15:00+00:00,0.18894,1.0,5.282100137609823,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.24212,28.146501534878798,2026-07-01 06:45:00+00:00,0.2141,pullback,13.316396739705736,0.13089763946226318,3.5,v2_loose
HOME_USDT,2026-06-30 23:15:00+00:00,0.0177,1.0,56.38418079096045,68.0,4,demon_buy,"A2,A3,B2,C2,D2,",0.01784,0.790960451977408,2026-07-01 14:30:00+00:00,0.01713,time_dud,-3.2203389830508535,-0.034138983050847505,15.25,v2_loose
SKYAI_USDT,2026-07-01 05:15:00+00:00,0.115,1.0,8.678260869565216,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.1222,6.260869565217389,2026-07-01 14:45:00+00:00,0.1057,time_sharp_drop,-8.086956521739133,-0.08270782608695648,9.5,v2_loose
HMSTR_USDT,2026-07-01 01:15:00+00:00,0.0001901,1.0,5249.86849026828,70.0,4,demon_buy,"B1,C2,D1,D2,",0.0001941,2.1041557075223505,2026-07-01 18:55:00+00:00,0.0001843,time_dud,-3.0510257759074197,-0.032449237243556084,17.666666666666668,v2_loose
NFP_USDT,2026-06-03 09:25:00+00:00,0.01016,1.0,98.2283464566929,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.010278,1.161417322834646,2026-06-03 21:25:00+00:00,0.00951,time_dud,-6.397637795275603,-0.06584842519685052,12.0,v3_tight
NFP_USDT,2026-06-05 11:55:00+00:00,0.008841,1.0,112.88315801379935,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.01094,23.74165818346341,2026-06-05 16:40:00+00:00,0.009865,pullback,11.582400180975009,0.11359235380613053,4.75,v3_tight
LAB_USDT,2026-06-24 06:00:00+00:00,16.096,1.0,0.062002982107355865,76.0,4,demon_buy,"A1,A2,B1,C2,D1,D2,",20.647,28.27410536779323,2026-06-24 16:10:00+00:00,18.495,pullback,14.90432405566601,0.1467451540755469,10.166666666666666,v3_tight
SAHARA_USDT,2026-06-24 08:00:00+00:00,0.01381,1.0,72.26647356987691,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.01448,4.851556842867491,2026-06-24 16:50:00+00:00,0.01255,time_sharp_drop,-9.123823316437358,-0.09305575669804478,8.833333333333334,v3_tight
ZAMA_USDT,2026-06-24 10:00:00+00:00,0.03368,1.0,29.631828978622327,76.0,4,demon_buy,"A2,B1,B2,D1,D2,",0.03389,0.6235154394299341,2026-06-24 17:55:00+00:00,0.03091,time_sharp_drop,-8.224465558194778,-0.08408016627078396,7.916666666666667,v3_tight
MITO_USDT,2026-06-24 14:00:00+00:00,0.02793,1.0,35.73218761188686,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.02926,4.761904761904766,2026-06-24 19:25:00+00:00,0.02372,hard_stoploss,-15.07339778016469,-0.15243250984604362,5.416666666666667,v3_tight
EPIC_USDT,2026-06-24 19:05:00+00:00,0.4519,1.0,2.2084531976100905,80.0,4,demon_strong,"A1,A3,B1,B2,C2,D2,",0.4571,1.1506970568709851,2026-06-25 07:05:00+00:00,0.4254,time_dud,-5.864129232131007,-0.060524009736667495,12.0,v3_tight
GWEI_USDT,2026-06-25 00:00:00+00:00,0.134,1.0,7.447761194029851,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.137,2.2388059701492558,2026-06-25 12:00:00+00:00,0.12674,time_dud,-5.417910447761206,-0.056070746268656824,12.0,v3_tight
HIGH_USDT,2026-06-25 02:00:00+00:00,0.0373,1.0,26.75603217158177,82.0,4,demon_strong,"A1,A2,B1,B2,D1,D2,",0.0373,0.0,2026-06-25 14:00:00+00:00,0.03279,time_sharp_drop,-12.091152815013405,-0.12266970509383379,12.0,v3_tight
PRO_USDT,2026-06-25 12:00:00+00:00,0.3678,1.0,2.7134312126155518,76.0,4,demon_buy,"A2,B1,B2,D1,D2,",0.3829,4.105492115280044,2026-06-26 00:00:00+00:00,0.3491,time_dud,-5.084284937466013,-0.05274116367591075,12.0,v3_tight
SLX_USDT,2026-06-25 14:10:00+00:00,0.38785,1.0,2.5731597266984663,80.0,4,demon_strong,"A1,A3,B1,C2,D1,D2,",0.42326,9.129818228696674,2026-06-26 06:10:00+00:00,0.37621,time_dud,-3.001160242361734,-0.03195157921877012,16.0,v3_tight
TA_USDT,2026-06-25 07:05:00+00:00,0.07737,1.0,12.899056481840507,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.08443,9.124983843867145,2026-06-26 09:35:00+00:00,0.07782,time_stale,0.5816207832493292,0.0038045754168283263,26.5,v3_tight
2Z_USDT,2026-06-26 00:00:00+00:00,0.06675,1.0,14.95131086142322,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.06796,1.8127340823970077,2026-06-26 13:15:00+00:00,0.06467,time_dud,-3.116104868913855,-0.033098726591760275,13.25,v3_tight
UB_USDT,2026-06-26 09:35:00+00:00,0.07975,1.0,12.5141065830721,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.08818,10.570532915360491,2026-06-26 16:05:00+00:00,0.07212,time_sharp_drop,-9.567398119122254,-0.0974826332288401,6.5,v3_tight
MAGMA_USDT,2026-06-26 06:15:00+00:00,0.52049,1.0,1.917423965878307,75.0,4,demon_buy,"A1,A3,B1,B2,C2,D1,D2,",0.72868,39.99884724010067,2026-06-26 16:40:00+00:00,0.66246,pullback,27.27622048454342,0.2702166804357433,10.416666666666666,v3_tight
KGEN_USDT,2026-06-25 04:00:00+00:00,0.17662,1.0,5.650549201675914,76.0,4,demon_buy,"A1,A3,B1,B2,D2,",0.19081,8.034197712603333,2026-06-26 20:35:00+00:00,0.17794,time_stale,0.7473672290793726,0.0054587249462121346,40.583333333333336,v3_tight
TROLL_USDT,2026-06-26 16:05:00+00:00,0.05839,1.0,17.091967802705945,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.05839,0.0,2026-06-27 04:05:00+00:00,0.05546,time_dud,-5.017982531255344,-0.052079465661928226,12.0,v3_tight
TIA_USDT,2026-06-26 18:05:00+00:00,0.3878,1.0,2.573491490459,76.0,4,demon_buy,"A1,A2,A3,B2,D2,",0.39,0.5673027333677244,2026-06-27 06:05:00+00:00,0.3744,time_dud,-3.455389375966985,-0.036484785972150546,12.0,v3_tight
VELVET_USDT,2026-06-26 13:15:00+00:00,0.61378,1.0,1.6259897683208968,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.95841,56.14878295154616,2026-06-27 07:15:00+00:00,0.8678,pullback,41.3861644237349,0.41103392094887425,18.0,v3_tight
STG_USDT,2026-06-26 20:35:00+00:00,0.1752,1.0,5.69634703196347,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.1787,1.9977168949771709,2026-06-27 08:10:00+00:00,0.1604,time_sharp_drop,-8.447488584474891,-0.08630593607305947,11.583333333333334,v3_tight
AAVE_USDT,2026-06-24 12:00:00+00:00,76.23,1.0,0.013091958546504,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",97.85,28.361537452446527,2026-06-27 12:00:00+00:00,96.93,time_max,27.15466351829988,0.26900354191263287,72.0,v3_tight
TRUMP_USDT,2026-06-27 04:15:00+00:00,1.735,1.0,0.5752161383285302,76.0,4,demon_buy,"A2,B1,B2,C2,D2,",1.737,0.11527377521613842,2026-06-27 17:55:00+00:00,1.68,time_dud,-3.170028818443813,-0.033636887608069266,13.666666666666666,v3_tight
BIO_USDT,2026-06-27 12:15:00+00:00,0.02984,1.0,33.44504021447722,75.0,4,demon_buy,"A1,A3,B1,B2,C2,D1,D2,",0.03006,0.7372654155496028,2026-06-28 00:15:00+00:00,0.02884,time_dud,-3.351206434316346,-0.03544504021447714,12.0,v3_tight
BERA_USDT,2026-06-27 06:15:00+00:00,0.2153,1.0,4.63539247561542,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.2191,1.7649790989317224,2026-06-28 05:25:00+00:00,0.2086,time_dud,-3.111936832326978,-0.03305712958662321,23.166666666666668,v3_tight
HNT_USDT,2026-06-27 10:15:00+00:00,0.2687,1.0,3.7141793822106437,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.2932,9.117975437290667,2026-06-28 10:15:00+00:00,0.2657,time_stale,-1.1164867882396736,-0.013142538146632021,24.0,v3_tight
PARTI_USDT,2026-06-28 00:15:00+00:00,0.05017,1.0,19.89236595575045,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.0502,0.05979669124975532,2026-06-28 12:45:00+00:00,0.0486,time_dud,-3.1293601754036318,-0.03323101455052824,12.5,v3_tight
KGEN_USDT,2026-06-27 08:15:00+00:00,0.1898,1.0,5.2581664910432035,80.0,4,demon_strong,"A1,A2,A3,B1,C2,D1,D2,",0.23094,21.675447839831406,2026-06-28 13:20:00+00:00,0.20733,pullback,9.236037934668067,0.09017565858798737,29.083333333333332,v3_tight
ESPORTS_USDT,2026-06-28 10:15:00+00:00,0.05753,1.0,17.34747088475578,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.0598,3.9457674256909465,2026-06-28 16:35:00+00:00,0.0526,time_sharp_drop,-8.569442030245085,-0.08752303146184603,6.333333333333333,v3_tight
FUN_USDT,2026-06-27 17:55:00+00:00,0.02296,1.0,43.46689895470383,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.0262,14.111498257839719,2026-06-28 19:45:00+00:00,0.02301,time_stale,0.21777003484319668,0.00017334494773524334,25.833333333333332,v3_tight
ALT_USDT,2026-06-28 05:35:00+00:00,0.005764,1.0,173.14365024288688,76.0,4,demon_buy,"A2,B1,B2,C2,D2,",0.00594,3.0534351145038157,2026-06-28 21:45:00+00:00,0.005571,time_dud,-3.3483691880638378,-0.03541672449687705,16.166666666666668,v3_tight
VELVET_USDT,2026-06-29 00:10:00+00:00,1.86392,1.0,0.5354307051804799,75.0,4,demon_buy,"A1,A3,B1,B2,C2,D1,D2,",2.07214,11.171080303875707,2026-06-29 04:45:00+00:00,1.39556,hard_stoploss,-25.12768788360016,-0.25277432507832953,4.583333333333333,v3_tight
RIF_USDT,2026-06-28 14:45:00+00:00,0.07033,1.0,14.190245983221953,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.08061,14.616806483719602,2026-06-29 07:45:00+00:00,0.06809,time_dud,-3.1849850703824907,-0.03378615100241733,17.0,v3_tight
GWEI_USDT,2026-06-28 12:45:00+00:00,0.14496,1.0,6.884657836644592,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.22516,55.32560706401766,2026-06-29 10:15:00+00:00,0.20015,pullback,38.07257174392935,0.3779642660044149,21.5,v3_tight
ORDI_USDT,2026-06-29 07:45:00+00:00,3.39,1.0,0.2943952802359882,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",4.346,28.200589970501472,2026-06-29 20:00:00+00:00,3.869,pullback,14.129793510324488,0.13901533923303844,12.25,v3_tight
ARIA_USDT,2026-06-28 16:45:00+00:00,0.02643,1.0,37.760121074536514,86.0,4,demon_strong,"A1,A2,A3,B1,C2,D1,D2,",0.02797,5.826712069617858,2026-06-29 21:20:00+00:00,0.0266,time_stale,0.6432084752175559,0.0044192205826711906,28.583333333333332,v3_tight
LIGHT_USDT,2026-06-29 10:15:00+00:00,0.12772,1.0,7.813968055120577,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.12926,1.2057626056999793,2026-06-29 22:15:00+00:00,0.11904,time_dud,-6.796116504854363,-0.06982524271844659,12.0,v3_tight
HIGH_USDT,2026-06-29 04:45:00+00:00,0.03684,1.0,27.09011943539631,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.0456,23.778501628664507,2026-06-30 00:25:00+00:00,0.04115,pullback,11.69923995656895,0.11475841476655813,19.666666666666668,v3_tight
ACN1_USDT,2026-06-29 02:30:00+00:00,0.006363,1.0,156.84425585415684,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.006583,3.457488606003466,2026-06-30 02:30:00+00:00,0.006359,time_stale,-0.06286342920005758,-0.002627377023416533,24.0,v3_tight
GWEI_USDT,2026-06-29 23:30:00+00:00,0.16632,1.0,6.000481000481001,76.0,4,demon_buy,"A1,A2,B1,B2,C2,D2,",0.17672,6.253006253006249,2026-06-30 07:10:00+00:00,0.1523,time_sharp_drop,-8.429533429533432,-0.08612674362674366,7.666666666666667,v3_tight
TRADOOR_USDT,2026-06-30 05:30:00+00:00,0.4307,1.0,2.317158114697005,78.0,4,demon_buy,"A1,A2,B1,B2,D2,",0.4416,2.5307638727652577,2026-06-30 17:30:00+00:00,0.4148,time_dud,-3.691664731831907,-0.038842814023682504,12.0,v3_tight
ARIA_USDT,2026-06-30 07:30:00+00:00,0.02757,1.0,36.19876677548059,80.0,4,demon_strong,"A1,A3,B1,B2,D1,D2,",0.0283,2.6478055857816396,2026-06-30 19:35:00+00:00,0.02673,time_dud,-3.0467899891186088,-0.032406964091403645,12.083333333333334,v3_tight
DEXE_USDT,2026-06-29 20:05:00+00:00,23.141,1.0,0.04312691759215246,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",23.385,1.054405600449433,2026-06-30 20:05:00+00:00,22.904,time_stale,-1.0241562594529119,-0.012221079469340035,24.0,v3_tight
TRX_USDT,2026-06-30 01:30:00+00:00,0.31972,1.0,3.1214812961341174,75.0,4,demon_buy,"A2,B1,B2,C1,C2,D1,D2,",0.3203,0.18140873264105137,2026-07-01 01:30:00+00:00,0.31457,time_stale,-1.6107844363818302,-0.018075628675090605,24.0,v3_tight
B2_USDT,2026-06-30 19:40:00+00:00,0.5467,1.0,1.825498445216755,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.5467,0.0,2026-07-01 03:45:00+00:00,0.4946,time_sharp_drop,-9.529906713005301,-0.09710846899579284,8.083333333333334,v3_tight
HOME_USDT,2026-06-30 23:00:00+00:00,0.01794,1.0,55.6298773690078,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.01798,0.2229654403567356,2026-07-01 11:00:00+00:00,0.01736,time_dud,-3.232998885172802,-0.03426532887402456,12.0,v3_tight
BIO_USDT,2026-06-30 17:40:00+00:00,0.02981,1.0,33.47869842334787,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.03118,4.595773230459576,2026-07-01 17:40:00+00:00,0.02981,time_stale,0.0,-0.0020000000000000018,24.0,v3_tight
NFP_USDT,2026-06-03 09:25:00+00:00,0.01016,1.0,98.2283464566929,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.010278,1.161417322834646,2026-06-03 21:25:00+00:00,0.00951,time_dud,-6.397637795275603,-0.06584842519685052,12.0,v4_strong
NFP_USDT,2026-06-05 11:55:00+00:00,0.008841,1.0,112.88315801379935,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.01094,23.74165818346341,2026-06-05 16:40:00+00:00,0.009865,pullback,11.582400180975009,0.11359235380613053,4.75,v4_strong
LAB_USDT,2026-06-24 06:25:00+00:00,16.97,1.0,0.05880966411314084,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",20.647,21.667648791985854,2026-06-24 16:10:00+00:00,18.495,pullback,8.986446670595182,0.08768473777253982,9.75,v4_strong
LIGHT_USDT,2026-06-24 10:55:00+00:00,0.14264,1.0,6.996634885025239,80.0,4,demon_strong,"A1,A2,A3,C2,D1,D2,",0.14883,4.33959618620303,2026-06-24 16:55:00+00:00,0.12464,time_sharp_drop,-12.619181155356134,-0.12793942793045432,6.0,v4_strong
MITO_USDT,2026-06-24 14:55:00+00:00,0.02864,1.0,34.8463687150838,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.02879,0.5237430167597794,2026-06-24 18:45:00+00:00,0.02379,hard_stoploss,-16.93435754189944,-0.17100488826815652,3.8333333333333335,v4_strong
SAHARA_USDT,2026-06-24 08:30:00+00:00,0.01351,1.0,73.87120651369356,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.01448,7.179866765358997,2026-06-24 20:35:00+00:00,0.01307,time_dud,-3.256846780162838,-0.034503330866025084,12.083333333333334,v4_strong
SQD_USDT,2026-06-24 12:55:00+00:00,0.03826,1.0,26.084683742812334,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.03848,0.5750130684788237,2026-06-25 00:55:00+00:00,0.03675,time_dud,-3.9466806063774293,-0.04138787245164677,12.0,v4_strong
EPIC_USDT,2026-06-24 19:05:00+00:00,0.4519,1.0,2.2084531976100905,80.0,4,demon_strong,"A1,A3,B1,B2,C2,D2,",0.4571,1.1506970568709851,2026-06-25 07:05:00+00:00,0.4254,time_dud,-5.864129232131007,-0.060524009736667495,12.0,v4_strong
GWEI_USDT,2026-06-25 00:00:00+00:00,0.134,1.0,7.447761194029851,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.137,2.2388059701492558,2026-06-25 12:00:00+00:00,0.12674,time_dud,-5.417910447761206,-0.056070746268656824,12.0,v4_strong
HIGH_USDT,2026-06-25 02:00:00+00:00,0.0373,1.0,26.75603217158177,82.0,4,demon_strong,"A1,A2,B1,B2,D1,D2,",0.0373,0.0,2026-06-25 14:00:00+00:00,0.03279,time_sharp_drop,-12.091152815013405,-0.12266970509383379,12.0,v4_strong
WARD_USDT,2026-06-25 06:05:00+00:00,0.008404,1.0,118.75297477391719,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.008631,2.7010947168015202,2026-06-25 18:05:00+00:00,0.008026,time_dud,-4.497858162779627,-0.046888624464540674,12.0,v4_strong
KGEN_USDT,2026-06-25 04:05:00+00:00,0.17745,1.0,5.624119470273317,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.18097,1.9836573682727503,2026-06-25 22:45:00+00:00,0.17198,time_dud,-3.082558467173853,-0.03276393350239515,18.666666666666668,v4_strong
PRO_USDT,2026-06-25 12:25:00+00:00,0.3684,1.0,2.7090119435396307,80.0,4,demon_strong,"A2,A3,B1,B2,D1,D2,",0.3829,3.935939196525519,2026-06-26 00:25:00+00:00,0.348,time_dud,-5.53745928338763,-0.05726384364820847,12.0,v4_strong
MANTA_USDT,2026-06-25 14:50:00+00:00,0.08569,1.0,11.64663321274361,80.0,4,demon_strong,"A2,B1,B2,C2,D1,D2,",0.08844,3.2092426187419796,2026-06-26 06:25:00+00:00,0.08276,time_dud,-3.41930213560509,-0.03612463531333876,15.583333333333334,v4_strong
TA_USDT,2026-06-25 08:05:00+00:00,0.0787,1.0,12.681067344345616,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.08443,7.280813214739515,2026-06-26 08:05:00+00:00,0.07904,time_stale,0.4320203303684791,0.002311562897077568,24.0,v4_strong
CHIP_USDT,2026-06-25 23:15:00+00:00,0.03005,1.0,33.21131447587354,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.03022,0.5657237936772047,2026-06-26 11:15:00+00:00,0.02836,time_dud,-5.6239600665557425,-0.05812712146422638,12.0,v4_strong
HFT_USDT,2026-06-26 06:30:00+00:00,0.009671,1.0,103.19511942922138,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.010403,7.569020783786579,2026-06-26 18:30:00+00:00,0.009048,time_dud,-6.4419398200806555,-0.06629055940440498,12.0,v4_strong
JTO_USDT,2026-06-25 21:10:00+00:00,0.6925,1.0,1.4411552346570398,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.8825,27.436823104693133,2026-06-27 00:10:00+00:00,0.7967,pullback,15.046931407942232,0.14816837545126327,27.0,v4_strong
AIOT_USDT,2026-06-26 01:15:00+00:00,0.05121,1.0,19.488381175551652,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.0528,3.104862331575866,2026-06-27 01:15:00+00:00,0.05005,time_stale,-2.265182581527048,-0.0246065221636399,24.0,v4_strong
STG_USDT,2026-06-26 20:25:00+00:00,0.172,1.0,5.802325581395349,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.1787,3.8953488372093092,2026-06-27 08:25:00+00:00,0.1607,time_dud,-6.569767441860453,-0.06756627906976731,12.0,v4_strong
TROLL_USDT,2026-06-26 08:30:00+00:00,0.05484,1.0,18.198395331874544,80.0,4,demon_strong,"A1,A3,B1,B2,D1,D2,",0.05839,6.473377097009478,2026-06-27 09:15:00+00:00,0.05504,time_stale,0.36469730123996863,0.001639679066374855,24.75,v4_strong
B_USDT,2026-06-26 11:15:00+00:00,0.23354,1.0,4.273357883017899,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.2468,5.677828209300332,2026-06-27 11:15:00+00:00,0.2356,time_stale,0.8820758756529958,0.0068031172390168315,24.0,v4_strong
LAB_USDT,2026-06-27 02:10:00+00:00,20.03,1.0,0.04982526210683974,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",20.44,2.046929605591613,2026-06-27 11:35:00+00:00,18.266,time_sharp_drop,-8.806789815277098,-0.08989176235646534,9.416666666666666,v4_strong
PRO_USDT,2026-06-27 00:10:00+00:00,0.3787,1.0,2.635331396884077,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.3822,0.9242144177449177,2026-06-28 00:10:00+00:00,0.3712,time_stale,-1.9804594665962523,-0.02176498547663064,24.0,v4_strong
PIEVERSE_USDT,2026-06-27 09:00:00+00:00,0.698,1.0,1.4297994269340975,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.8931,27.95128939828081,2026-06-28 04:30:00+00:00,0.7921,pullback,13.4813753581662,0.1325441260744986,19.5,v4_strong
IP_USDT,2026-06-28 00:10:00+00:00,0.324,1.0,3.080246913580247,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.324,0.0,2026-06-28 12:10:00+00:00,0.3093,time_dud,-4.537037037037034,-0.047279629629629505,12.0,v4_strong
STBL_USDT,2026-06-27 11:00:00+00:00,0.02489,1.0,40.09642426677381,86.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.0264,6.066693451185219,2026-06-28 13:15:00+00:00,0.02506,time_stale,0.683005222981117,0.004816392125351676,26.25,v4_strong
QAIT_USDT,2026-06-28 04:35:00+00:00,0.01155,1.0,86.40692640692642,80.0,4,demon_strong,"A1,A3,B1,B2,C2,D2,",0.011603,0.45887445887446726,2026-06-28 15:10:00+00:00,0.010619,time_sharp_drop,-8.060606060606057,-0.08244484848484845,10.583333333333334,v4_strong
SIREN_USDT,2026-06-27 13:00:00+00:00,0.0916,1.0,10.895196506550219,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.10815,18.067685589519645,2026-06-28 15:25:00+00:00,0.09249,time_stale,0.9716157205240196,0.0076967248908297314,26.416666666666668,v4_strong
ARIA_USDT,2026-06-28 14:25:00+00:00,0.02662,1.0,37.490608564988726,80.0,4,demon_strong,"A1,A2,B2,C2,D1,D2,",0.02701,1.4650638617580691,2026-06-29 02:25:00+00:00,0.02577,time_dud,-3.1930879038317053,-0.03386701728024044,12.0,v4_strong
GWEI_USDT,2026-06-28 12:25:00+00:00,0.14568,1.0,6.85063152114223,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.22516,54.55793520043931,2026-06-29 10:15:00+00:00,0.20015,pullback,37.39017023613398,0.3711538989566172,21.833333333333332,v4_strong
PUMP_USDT,2026-06-27 15:00:00+00:00,0.0013727,1.0,727.0343119399723,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.0015147,10.34457638231223,2026-06-29 15:00:00+00:00,0.0014051,time_weak,2.3603117942740686,0.021555911706855335,48.0,v4_strong
NAORIS_USDT,2026-06-29 03:10:00+00:00,0.04023,1.0,24.807357693263732,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.04134,2.759134973900074,2026-06-29 16:25:00+00:00,0.03894,time_dud,-3.2065622669649496,-0.03400149142431019,13.25,v4_strong
H_USDT,2026-06-28 16:55:00+00:00,0.05965,1.0,16.730930427493714,80.0,4,demon_strong,"A1,A3,B1,C2,D1,D2,",0.07633,27.96311818943838,2026-06-29 20:00:00+00:00,0.06847,pullback,14.786253143336129,0.14556680637049446,27.083333333333332,v4_strong
ORDI_USDT,2026-06-29 01:05:00+00:00,3.226,1.0,0.30936143831370116,80.0,4,demon_strong,"A2,B1,B2,C2,D1,D2,",4.346,34.71791692498451,2026-06-29 20:00:00+00:00,3.869,pullback,19.9318040917545,0.1969194048357099,18.916666666666668,v4_strong
LIGHT_USDT,2026-06-29 10:15:00+00:00,0.12772,1.0,7.813968055120577,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.12926,1.2057626056999793,2026-06-29 22:15:00+00:00,0.11904,time_dud,-6.796116504854363,-0.06982524271844659,12.0,v4_strong
TROLL_USDT,2026-06-29 17:40:00+00:00,0.05399,1.0,18.484904611965177,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.05716,5.871457677347655,2026-06-30 04:00:00+00:00,0.04967,time_sharp_drop,-8.001481755880727,-0.08185478792368961,10.333333333333334,v4_strong
