pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
IP_USDT,2026-06-24 22:25:00+00:00,0.3193,1.0,3.125587222048231,55.0,4,demon_watch,"A3,B1,C2,D2,",0.3325,4.1340432195427645,2026-06-25 13:55:00+00:00,0.307,time_dud,-3.852176636392101,-0.04044472283119316,15.5
WARD_USDT,2026-06-25 06:55:00+00:00,0.008403,1.0,118.76710698560036,78.0,4,demon_buy,"A1,A3,B2,C2,D1,D2,",0.008631,2.713316672616911,2026-06-25 18:55:00+00:00,0.007985,time_dud,-4.97441389979769,-0.05164465071998092,12.0
MIRA_USDT,2026-06-25 11:00:00+00:00,0.0456,1.0,21.885964912280702,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.04562,0.04385964912280523,2026-06-25 19:20:00+00:00,0.04189,time_sharp_drop,-8.135964912280711,-0.0831969298245615,8.333333333333334
SLX_USDT,2026-06-25 13:50:00+00:00,0.37989,1.0,2.627076258917055,69.0,4,demon_buy,"A1,A3,B2,C2,D1,D2,",0.42326,11.41646266024376,2026-06-26 07:50:00+00:00,0.36552,time_dud,-3.7826739319276617,-0.03975108584063802,18.0
IP_USDT,2026-06-25 18:55:00+00:00,0.3478,1.0,2.8694652098907416,63.0,4,demon_watch,"A1,A3,B1,D2,",0.4193,20.557791834387583,2026-06-26 09:30:00+00:00,0.3368,time_dud,-3.1627372052903993,-0.03356411730879816,14.583333333333334
UB_USDT,2026-06-26 09:50:00+00:00,0.08785,1.0,11.360273192942516,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.08818,0.3756402959590176,2026-06-26 12:20:00+00:00,0.07435,hard_stoploss,-15.367103016505403,-0.1553636881047239,2.5
HFT_USDT,2026-06-26 07:50:00+00:00,0.010369,1.0,96.24843282862379,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.010369,0.0,2026-06-26 13:50:00+00:00,0.009521,time_sharp_drop,-8.178223550969234,-0.08361867103867293,6.0
BEAT_USDT,2026-06-25 15:50:00+00:00,2.0258,1.0,0.49264488103465304,71.0,4,demon_buy,"A1,A3,B1,C2,D1,D2,",2.5354,25.155494125777487,2026-06-26 17:50:00+00:00,2.2906,pullback,13.071379208214049,0.12845236449797603,26.0
ALLO_USDT,2026-06-26 12:20:00+00:00,0.39946,1.0,2.498372803284434,78.0,4,demon_buy,"A3,B1,B2,C2,D1,D2,",0.4193,4.966705051819964,2026-06-26 19:15:00+00:00,0.36634,time_sharp_drop,-8.29119311069944,-0.08474610724478038,6.916666666666667
EPIC_USDT,2026-06-26 14:20:00+00:00,0.4546,1.0,2.1953365596128465,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.4597,1.1218653761548598,2026-06-27 04:30:00+00:00,0.4353,time_dud,-4.24549054113506,-0.0443699956005279,14.166666666666666
