pre_bars,pre_open,pre_close,pre_change_pct,pre_high,pre_low,pre_range_pct,pre_volatility,pre_total_volume,pre_mean_volume,pre_volume_std,pre_volume_skew,volume_ratio_last1h_vs_avg,sma12_slope,staircase_score,volume_staircase_score,range_compression_ratio,symbol,pump_day,pump_gain_pct,pump_start_time,is_moji,pump_hour_utc,pump_day_name,category
72,0.69786,0.70403,0.8841314876909421,0.72544,0.66224,9.54336796327614,0.2081636253717733,570707.3,7926.490277777779,4850.051374612749,1.5286194712633905,1.321047745396282,-0.4643429170647038,0.8,0.4,0.7590705743980787,VELVET_USDT,2026-06-27,158.35499497843682,2026-06-27 00:45:00+00:00,True,0,Saturday,Demon (>=50%)
72,0.03157,0.03078,-2.5023756731073883,0.03472,0.03052,13.761467889908266,0.1709888946750223,2627075.0,36487.15277777778,97272.69672821429,5.6600452270231,1.1267056102882806,-0.710792827940032,0.2,0.6,0.6170258564372483,ESPORTS_USDT,2026-06-26,110.016155088853,2026-06-26 01:05:00+00:00,True,1,Friday,Demon (>=50%)
72,0.08345,0.08741,4.745356500898748,0.0878,0.08345,5.2127022168963535,0.0945728646930446,285618.0,3966.9166666666665,6664.530051688502,3.0344833619522733,0.2496939709520536,1.2059476682436894,0.6,0.6,0.3784941190135082,MANTA_USDT,2026-06-28,88.80960875252704,2026-06-28 07:30:00+00:00,True,7,Sunday,Demon (>=50%)
72,0.29551,0.29291,-0.8798348617644043,0.30996,0.27679,11.98381444416346,0.2260660904662631,1613288.0,22406.777777777777,1248.3527537555549,0.5992556803478679,0.9857465969332329,2.101647586111833,0.6,0.6,0.5426021644357489,DN_USDT,2026-06-28,82.70012369676624,2026-06-28 02:55:00+00:00,True,2,Sunday,Demon (>=50%)
72,0.001006,0.00098,-2.5844930417495013,0.0012728,0.0009163,38.90647167958092,0.6251121022484908,53528020.0,743444.7222222222,416751.52010267886,1.1519261428509335,1.6843724380879717,4.557631883578612,0.4,0.6,9.560628674899156,MANA3_USDT,2026-06-27,81.34503520767427,2026-06-27 00:00:00+00:00,True,0,Saturday,Demon (>=50%)
72,0.41859,0.42569,1.696170477077808,0.42621,0.41032,3.872587248976399,0.0562228139526871,41138.0,571.3611111111111,638.7534141592956,3.479911681138883,1.1508328100236236,0.823965393453464,0.6,0.6,0.8917441579000129,MAGMA_USDT,2026-06-26,79.82645905146796,2026-06-26 04:40:00+00:00,True,4,Friday,Demon (>=50%)
72,0.4191,0.42754,2.01383917919351,0.42951,0.3888,10.470679012345686,0.1380848092232185,3832521.0,53229.458333333336,33695.69008630934,1.2437311978577656,0.8216157344537509,3.8656419604756223,0.6,0.6,1.094217446943598,SLX_USDT,2026-06-27,64.18798334324805,2026-06-27 00:45:00+00:00,True,0,Saturday,Demon (>=50%)
72,0.031643,0.032997,4.278987453781251,0.033063,0.030945,6.844401357246734,0.0649615072521907,960867.0,13345.375,24187.04887030614,3.5136215749159807,7.333956320711849,3.6332110381866447,0.8,0.2,2.470010930285656,BAS_USDT,2026-06-24,55.54218012481389,2026-06-24 07:15:00+00:00,True,7,Wednesday,Demon (>=50%)
72,0.16237,0.17036,4.920859764734881,0.17046,0.15248,11.791710388247637,0.1275787112302324,1708022.0,23722.527777777777,17169.42962456879,2.197156802454902,1.0219353574014909,3.455345898858262,0.6,0.8,0.842478160150229,GWEI_USDT,2026-06-29,52.17312348668279,2026-06-29 07:35:00+00:00,True,7,Monday,Demon (>=50%)
