pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
DASH_USDT,2026-06-25 05:15:00+00:00,34.45,1.0,0.02896952104499274,76.0,4,demon_buy,"A2,B1,B2,C2,D2,",35.44,2.8737300435413493,2026-06-25 18:30:00+00:00,33.4,time_dud,-3.047895500725702,-0.03241799709724258,13.25
PRO_USDT,2026-06-25 12:20:00+00:00,0.3684,1.0,2.7090119435396307,76.0,4,demon_buy,"A2,B1,B2,D1,D2,",0.3829,3.935939196525519,2026-06-26 00:20:00+00:00,0.348,time_dud,-5.53745928338763,-0.05726384364820847,12.0
TA_USDT,2026-06-25 14:20:00+00:00,0.08248,1.0,12.099903006789525,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.08443,2.3642095053346353,2026-06-26 06:30:00+00:00,0.07946,time_dud,-3.661493695441313,-0.038541707080504306,16.166666666666668
IP_USDT,2026-06-25 19:20:00+00:00,0.3541,1.0,2.8184128777181585,67.0,4,demon_buy,"A1,A3,B1,C2,D2,",0.4193,18.412877718158704,2026-06-26 07:45:00+00:00,0.3419,time_dud,-3.4453544196554766,-0.036384637108161644,12.416666666666666
ZORA_USDT,2026-06-26 00:20:00+00:00,0.007484,1.0,133.35114911811866,86.0,4,demon_strong,"A1,A2,B1,B2,C2,D1,D2,",0.007506,0.29396044895776924,2026-06-26 12:35:00+00:00,0.007245,time_dud,-3.1934794227685797,-0.03387092463923036,12.25
HFT_USDT,2026-06-26 06:30:00+00:00,0.009671,1.0,103.19511942922138,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.010403,7.569020783786579,2026-06-26 18:30:00+00:00,0.009048,time_dud,-6.4419398200806555,-0.06629055940440498,12.0
VELVET_USDT,2026-06-26 12:35:00+00:00,0.57273,1.0,1.7425313847711836,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.95841,67.34063171127758,2026-06-27 07:15:00+00:00,0.8678,pullback,51.5199133972378,0.5121687357044333,18.666666666666668
TROLL_USDT,2026-06-26 08:30:00+00:00,0.05484,1.0,18.198395331874544,80.0,4,demon_strong,"A1,A3,B1,B2,D1,D2,",0.05839,6.473377097009478,2026-06-27 09:15:00+00:00,0.05504,time_stale,0.36469730123996863,0.001639679066374855,24.75
AAVE_USDT,2026-06-24 11:15:00+00:00,73.87,1.0,0.013510220657912549,76.0,4,demon_buy,"A2,A3,B1,B2,D2,",97.85,32.46243400568565,2026-06-27 11:15:00+00:00,95.31,time_max,29.023961012589677,0.2876591309056451,72.0
VELVET_USDT,2026-06-27 09:15:00+00:00,1.01879,1.0,0.9795934392760038,80.0,4,demon_strong,"A1,A3,B1,C2,D1,D2,",1.47039,44.32709390551536,2026-06-27 14:10:00+00:00,1.34548,pullback,32.066471009727216,0.3180233806770776,4.916666666666667
BAN_USDT,2026-06-26 18:30:00+00:00,0.074,1.0,13.486486486486488,72.0,4,demon_buy,"A2,A3,B1,D2,",0.07577,2.3918918918919023,2026-06-27 18:30:00+00:00,0.07297,time_stale,-1.3918918918918963,-0.01589108108108106,24.0
BSV_USDT,2026-06-27 07:15:00+00:00,13.33,1.0,0.07486871717929482,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",13.33,0.0,2026-06-27 19:15:00+00:00,12.62,time_dud,-5.3263315828957305,-0.05515678919729938,12.0
BIO_USDT,2026-06-27 11:15:00+00:00,0.02956,1.0,33.76184032476319,74.0,4,demon_buy,"A2,A3,B2,C2,D2,",0.03006,1.691474966170502,2026-06-27 23:20:00+00:00,0.02864,time_dud,-3.1123139377537234,-0.03306089309878213,12.083333333333334
SLX_USDT,2026-06-27 18:30:00+00:00,0.56697,1.0,1.7602342275605412,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.58909,3.9014409933506236,2026-06-28 01:25:00+00:00,0.5174,time_sharp_drop,-8.74296700001764,-0.08925481066017604,6.916666666666667
HMSTR_USDT,2026-06-27 14:10:00+00:00,0.0001834,1.0,5441.657579062159,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.0001874,2.1810250817884342,2026-06-28 06:05:00+00:00,0.0001777,time_dud,-3.1079607415485295,-0.03301744820065433,15.916666666666666
NAORIS_USDT,2026-06-27 21:10:00+00:00,0.04051,1.0,24.635892372253767,70.0,4,demon_buy,"A1,A3,B1,B2,D2,",0.04067,0.39496420636879886,2026-06-28 09:10:00+00:00,0.0389,time_dud,-3.9743273265860295,-0.04166378671932858,12.0
EPIC_USDT,2026-06-27 23:20:00+00:00,0.4601,1.0,2.169093675287981,70.0,4,demon_buy,"A2,B1,B2,C2,D2,",0.4608,0.15214083894805008,2026-06-28 11:20:00+00:00,0.4434,time_dud,-3.629645729189305,-0.03822386437730918,12.0
WAL_USDT,2026-06-28 06:05:00+00:00,0.03303,1.0,30.214956100514687,80.0,4,demon_strong,"A1,A3,B1,C2,D1,D2,",0.03399,2.9064486830154483,2026-06-28 20:50:00+00:00,0.03203,time_dud,-3.027550711474399,-0.0322149561005145,14.75
PLUME_USDT,2026-06-28 09:10:00+00:00,0.010081,1.0,98.99811526634262,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.010081,0.0,2026-06-28 21:45:00+00:00,0.009716,time_dud,-3.6206725523261483,-0.03813431207221496,12.583333333333334
SENT_USDT,2026-06-28 11:20:00+00:00,0.01341,1.0,74.4220730797912,76.0,4,demon_buy,"A2,A3,B1,B2,D2,",0.01341,0.0,2026-06-28 23:20:00+00:00,0.01298,time_dud,-3.2065622669649505,-0.03400149142431019,12.0
VELVET_USDT,2026-06-28 01:25:00+00:00,1.61004,1.0,0.6198603761397232,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",2.07214,28.701150281980585,2026-06-29 03:40:00+00:00,1.86251,pullback,15.680976870139885,0.15449614916399623,26.25
H_USDT,2026-06-28 20:50:00+00:00,0.06351,1.0,15.714060777830264,74.0,4,demon_buy,"A1,A3,B1,B2,C2,D2,",0.06351,0.0,2026-06-29 08:50:00+00:00,0.05956,time_dud,-6.219492993229406,-0.0640705400724294,12.0
WARD_USDT,2026-06-29 08:50:00+00:00,0.007377,1.0,135.2853463467534,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.009769,32.42510505625593,2026-06-29 17:10:00+00:00,0.0087,pullback,17.934119560797065,0.17698251321675484,8.333333333333334
ORDI_USDT,2026-06-29 01:10:00+00:00,3.221,1.0,0.30984166407947844,74.0,4,demon_buy,"B1,B2,C2,D1,D2,",4.346,34.92704129152437,2026-06-29 20:00:00+00:00,3.869,pullback,20.11797578391804,0.19877739832350216,18.833333333333332
PYTH_USDT,2026-06-29 03:40:00+00:00,0.03591,1.0,27.791701475912003,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.03771,5.012531328320811,2026-06-30 03:40:00+00:00,0.03625,time_stale,0.9468114731272628,0.007449178501810261,24.0
TROLL_USDT,2026-06-29 17:10:00+00:00,0.053,1.0,18.830188679245282,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.05716,7.849056603773592,2026-06-30 05:10:00+00:00,0.05049,time_dud,-4.7358490566037705,-0.049263773584905635,12.0
VELVET_USDT,2026-06-30 03:40:00+00:00,1.70694,1.0,0.5846719861272218,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",1.756,2.8741490620642853,2026-06-30 09:40:00+00:00,1.54628,time_sharp_drop,-9.412164458036006,-0.09593340129119943,6.0
BEAT_USDT,2026-06-28 23:10:00+00:00,2.6786,1.0,0.37258269245128056,65.0,4,demon_buy,"A1,A3,B1,B2,C2,D2,",2.8771,7.41058762039872,2026-06-30 15:05:00+00:00,2.6862,time_stale,0.28373030687672857,0.000831628462629963,39.916666666666664
TRADOOR_USDT,2026-06-30 05:40:00+00:00,0.4323,1.0,2.3085820032384916,76.0,4,demon_buy,"A1,A2,A3,B2,D2,",0.4416,2.151283830673138,2026-06-30 17:40:00+00:00,0.4139,time_dud,-4.2563034929447205,-0.044477908859588355,12.0
DEXE_USDT,2026-06-29 20:00:00+00:00,23.073,1.0,0.043254019850041174,74.0,4,demon_buy,"A1,A2,A3,B2,C2,D2,",23.385,1.3522298790794485,2026-06-30 20:00:00+00:00,22.916,time_stale,-0.6804490096649766,-0.008790881116456428,24.0
USELESS_USDT,2026-06-30 15:05:00+00:00,0.08313,1.0,12.005292914711898,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.08918,7.277757728858416,2026-07-01 00:15:00+00:00,0.07614,time_sharp_drop,-8.408516780945503,-0.08591699747383619,9.166666666666666
BANANAS31_USDT,2026-07-01 00:15:00+00:00,0.008754,1.0,114.00502627370345,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.008838,0.9595613433858893,2026-07-01 12:15:00+00:00,0.008271,time_dud,-5.517477724468804,-0.057064427690198594,12.0
SKR_USDT,2026-06-30 09:40:00+00:00,0.00862,1.0,115.77726218097449,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.009471,9.872389791183307,2026-07-01 12:55:00+00:00,0.008679,time_stale,0.6844547563805108,0.004830858468677368,27.25
BIO_USDT,2026-06-30 17:40:00+00:00,0.02981,1.0,33.47869842334787,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.03118,4.595773230459576,2026-07-01 17:40:00+00:00,0.02981,time_stale,0.0,-0.0020000000000000018,24.0
EPIC_USDT,2026-07-01 12:15:00+00:00,0.5206,1.0,1.9170188244333464,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.5267,1.17172493276988,2026-07-01 18:20:00+00:00,0.4732,time_sharp_drop,-9.104878985785621,-0.09286669227814048,6.083333333333333
