pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
STG_USDT,2026-06-26 20:35:00+00:00,0.1752,1.0,5.69634703196347,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.1787,1.9977168949771709,2026-06-27 08:10:00+00:00,0.1604,time_sharp_drop,-8.447488584474891,-0.08630593607305947,11.583333333333334
AAVE_USDT,2026-06-24 12:00:00+00:00,76.23,1.0,0.013091958546504,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",97.85,28.361537452446527,2026-06-27 12:00:00+00:00,96.93,time_max,27.15466351829988,0.26900354191263287,72.0
TRUMP_USDT,2026-06-27 04:15:00+00:00,1.735,1.0,0.5752161383285302,76.0,4,demon_buy,"A2,B1,B2,C2,D2,",1.737,0.11527377521613842,2026-06-27 17:55:00+00:00,1.68,time_dud,-3.170028818443813,-0.033636887608069266,13.666666666666666
BIO_USDT,2026-06-27 12:15:00+00:00,0.02984,1.0,33.44504021447722,75.0,4,demon_buy,"A1,A3,B1,B2,C2,D1,D2,",0.03006,0.7372654155496028,2026-06-28 00:15:00+00:00,0.02884,time_dud,-3.351206434316346,-0.03544504021447714,12.0
BERA_USDT,2026-06-27 06:15:00+00:00,0.2153,1.0,4.63539247561542,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.2191,1.7649790989317224,2026-06-28 05:25:00+00:00,0.2086,time_dud,-3.111936832326978,-0.03305712958662321,23.166666666666668
HNT_USDT,2026-06-27 10:15:00+00:00,0.2687,1.0,3.7141793822106437,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.2932,9.117975437290667,2026-06-28 10:15:00+00:00,0.2657,time_stale,-1.1164867882396736,-0.013142538146632021,24.0
PARTI_USDT,2026-06-28 00:15:00+00:00,0.05017,1.0,19.89236595575045,84.0,4,demon_strong,"A1,A2,A3,B2,C2,D1,D2,",0.0502,0.05979669124975532,2026-06-28 12:45:00+00:00,0.0486,time_dud,-3.1293601754036318,-0.03323101455052824,12.5
KGEN_USDT,2026-06-27 08:15:00+00:00,0.1898,1.0,5.2581664910432035,80.0,4,demon_strong,"A1,A2,A3,B1,C2,D1,D2,",0.23094,21.675447839831406,2026-06-28 13:20:00+00:00,0.20733,pullback,9.236037934668067,0.09017565858798737,29.083333333333332
ESPORTS_USDT,2026-06-28 10:15:00+00:00,0.05753,1.0,17.34747088475578,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.0598,3.9457674256909465,2026-06-28 16:35:00+00:00,0.0526,time_sharp_drop,-8.569442030245085,-0.08752303146184603,6.333333333333333
FUN_USDT,2026-06-27 17:55:00+00:00,0.02296,1.0,43.46689895470383,80.0,4,demon_strong,"A1,A2,A3,B2,C2,D2,",0.0262,14.111498257839719,2026-06-28 19:45:00+00:00,0.02301,time_stale,0.21777003484319668,0.00017334494773524334,25.833333333333332
