pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
EPIC_USDT,2026-06-27 23:15:00+00:00,0.4596,1.0,2.1714534377719756,70.0,4,demon_buy,"A2,B1,B2,C2,D2,",0.4608,0.26109660574412075,2026-06-28 17:15:00+00:00,0.4413,time_dud,-3.9817232375979077,-0.04173759791122711,18.0
LAB_USDT,2026-06-28 02:55:00+00:00,17.423,1.0,0.05728060609539116,80.0,4,demon_strong,"A1,A3,B1,C2,D1,D2,",18.151,4.178384893531549,2026-06-28 20:55:00+00:00,16.826,time_dud,-3.426505194283406,-0.03619652183894839,18.0
ZORA_USDT,2026-06-28 04:55:00+00:00,0.0075,1.0,133.06666666666666,80.0,4,demon_strong,"A1,A3,B1,B2,C2,D2,",0.007817,4.226666666666661,2026-06-28 22:55:00+00:00,0.0072,time_dud,-3.9999999999999996,-0.04192000000000007,18.0
WAL_USDT,2026-06-28 07:20:00+00:00,0.03343,1.0,29.853425067304816,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.03399,1.6751420879449537,2026-06-29 01:20:00+00:00,0.03177,time_dud,-4.965599760693992,-0.051556685611726105,18.0
OPG_USDT,2026-06-28 17:15:00+00:00,0.13282,1.0,7.513928625207048,68.0,4,demon_buy,"A3,B2,C2,D2,",0.13874,4.4571600662550885,2026-06-29 13:40:00+00:00,0.1314,time_dud,-1.0691160969733509,-0.012669778647794061,20.416666666666668
H_USDT,2026-06-28 20:55:00+00:00,0.06154,1.0,16.217094572635684,68.0,4,demon_buy,"A1,A3,B2,C2,D2,",0.07633,24.033149171270715,2026-06-29 20:00:00+00:00,0.06847,pullback,11.260968475788115,0.11038446538836544,23.083333333333332
EPIC_USDT,2026-06-29 13:40:00+00:00,0.4523,1.0,2.2065001105460977,80.0,4,demon_strong,"A2,B1,B2,C2,D1,D2,",0.4584,1.3486623922175536,2026-06-30 07:40:00+00:00,0.4477,time_dud,-1.017024099049302,-0.012149900508512057,18.0
FARTCOIN_USDT,2026-06-29 01:20:00+00:00,0.13478,1.0,7.404659445021516,67.0,4,demon_buy,"A1,B1,B2,D1,D2,",0.14605,8.361774744027304,2026-06-30 13:20:00+00:00,0.13628,time_stale,1.1129247662858,0.009106989167532165,36.0
BEAT_USDT,2026-06-28 23:10:00+00:00,2.6786,1.0,0.37258269245128056,65.0,4,demon_buy,"A1,A3,B1,B2,C2,D2,",2.8771,7.41058762039872,2026-06-30 15:05:00+00:00,2.6862,time_stale,0.28373030687672857,0.000831628462629963,39.916666666666664
ARIA_USDT,2026-06-30 07:40:00+00:00,0.02739,1.0,36.43665571376415,80.0,4,demon_strong,"A1,A3,B1,B2,D1,D2,",0.0283,3.322380430814157,2026-07-01 01:40:00+00:00,0.02636,time_dud,-3.7604965315808676,-0.03952975538517711,18.0
DEXE_USDT,2026-06-29 20:00:00+00:00,23.073,1.0,0.043254019850041174,74.0,4,demon_buy,"A1,A2,A3,B2,C2,D2,",23.463,1.6902873488493069,2026-07-01 04:15:00+00:00,22.658,time_dud,-1.7986391019806665,-0.01995041823776711,32.25
AIOT_USDT,2026-06-30 13:20:00+00:00,0.05846,1.0,17.071501881628464,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.0612,4.686965446459117,2026-07-01 07:20:00+00:00,0.05548,time_dud,-5.097502565856991,-0.05287307560725274,18.0
SPCX_USDT,2026-06-30 15:20:00+00:00,154.57,1.0,0.006456621595393673,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",156.11,0.9963123503914216,2026-07-01 13:00:00+00:00,152.81,time_dud,-1.138642686161604,-0.013363654007892856,21.666666666666668
EPIC_USDT,2026-07-01 13:00:00+00:00,0.526,1.0,1.897338403041825,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.5267,0.1330798479087306,2026-07-01 23:15:00+00:00,0.4626,time_sharp_drop,-12.0532319391635,-0.12229125475285174,10.25
