pre_bars,pre_open,pre_close,pre_change_pct,pre_high,pre_low,pre_range_pct,pre_volatility,pre_total_volume,pre_mean_volume,pre_volume_std,pre_volume_skew,volume_ratio_last1h_vs_avg,sma12_slope,staircase_score,volume_staircase_score,range_compression_ratio,symbol,pump_day,pump_gain_pct,pump_start_time,is_moji
72,0.3245,0.3201,-1.3559322033898351,0.3256,0.3084,5.57717250324254,0.06853080525614678,211365.19,2935.627638888889,7581.63512224009,4.502080588971028,0.040149710899571193,2.1930761833529298,0.6,0.2,0.8669355021114308,SPX_USDT,2026-06-26,3.821263482280421,2026-06-26 06:00:00+00:00,False
72,0.5985,0.6059,1.2364243943191249,0.6229,0.5942,4.830023561090552,0.05656971681373922,130755.25999999998,1816.0452777777775,2971.362503021213,3.544670440393335,0.7652612340910543,0.9070169374351992,0.6,0.4,1.3657259133747996,AKT_USDT,2026-07-01,4.076858813700915,2026-07-01 06:00:00+00:00,False
72,0.3618,0.3618,0.0,0.3618,0.3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,CHEEL_USDT,2026-07-01,1.934770591487011,2026-07-01 06:00:00+00:00,False
72,0.001414,0.0014351,1.4922206506364941,0.0014774,0.0013584,8.760306242638395,0.08422172282641872,459814755.0,6386316.041666667,9993941.133687848,2.728379403071714,0.38151404612605394,2.380966546289609,0.6,0.2,0.908091305387123,PUMP_USDT,2026-07-01,7.765205091937778,2026-07-01 06:00:00+00:00,False
72,0.03131,0.03088,-1.373363142765878,0.03131,0.0308,1.6558441558441446,0.018343223035984502,1138643.0,15814.486111111111,90373.95618815409,6.261823345669787,67.97216062753944,-0.1653465610582353,0.6,0.8,4.406929293574893,VSN_USDT,2026-06-26,0.0,2026-06-26 06:00:00+00:00,False
72,0.06531,0.065,-0.47465931710305415,0.06531,0.06225,4.915662650602421,0.07529246816735469,171102.0,2376.4166666666665,6268.3538480839425,5.686468369145149,0.865000308500209,0.6354290437567707,0.6,0.4,1.9434246446848298,OPN_USDT,2026-06-25,0.0,2026-06-25 06:00:00+00:00,False
72,1.8239,1.8005,-1.2829650748396342,1.8252,1.7764,2.747129024994368,0.055234385554581905,923911.2999999999,12832.101388888888,7661.183052771004,1.6318011982811498,1.131105196135366,-0.01576270636394063,0.6,0.6,1.0280041739462658,LIT_USDT,2026-06-27,0.5153791326278772,2026-06-27 06:00:00+00:00,False
72,0.04495,0.04546,1.1345939933259255,0.04588,0.04426,3.660189787618609,0.07512513998610504,379151.22000000003,5265.989166666667,11655.935905749244,2.582946279108545,4.356525333040887,-1.1806830701432074,0.6,0.4,1.554441928862427,ZIG_USDT,2026-06-25,6.028921023359297,2026-06-25 06:00:00+00:00,False
72,0.020595,0.020349,-1.1944646758922053,0.020659,0.020171,2.419314857964398,0.02708757868291217,1130418.0,15700.25,25660.214137267492,3.591850035023216,0.7465751892618432,-0.06894835401102958,0.4,0.4,1.3477351972437606,PEAQ_USDT,2026-06-26,2.452051468803117,2026-06-26 06:00:00+00:00,False
72,0.7042,0.7066,0.34081226924168667,0.7112,0.6922,2.7448714244438044,0.033181629053138866,1818553.46,25257.686944444446,24947.37607312407,2.8271058105983733,0.80873419229886,0.31681241619896755,0.4,0.2,0.9395741214736273,SUI_USDT,2026-06-24,0.9940357852882713,2026-06-24 06:00:00+00:00,False
72,0.01164,0.01155,-0.7731958762886582,0.01166,0.01138,2.4604569420035216,0.0340204470076086,1411781.13,19608.071249999997,27368.402446675933,1.867687452433753,0.47945418628365677,0.6839845739649251,1.0,0.8,0.49717223095853397,SAHARA_USDT,2026-06-28,0.1718213058419323,2026-06-28 06:00:00+00:00,False
72,0.6715,0.6702,-0.19359642591213222,0.6881,0.6565,4.813404417364825,0.07826569925736726,213932.24,2971.281111111111,3859.2745298717805,4.881319985005204,1.3022609658428281,1.4144642388983761,0.4,0.4,0.921292306213613,JTO_USDT,2026-06-24,6.41846612062547,2026-06-24 06:00:00+00:00,False
72,23.273,22.485,-3.3858978215099054,23.353,22.272,4.853627873563233,0.0439230423967613,3313.85,46.02569444444444,71.26572703772256,3.7169073339839263,1.7038558019096937,-2.781161478192551,0.6,0.4,1.2162809683623068,DEXE_USDT,2026-07-01,0.6144459244618257,2026-07-01 06:00:00+00:00,False
72,0.002203,0.002155,-2.178847026781675,0.002215,0.002148,3.1191806331471033,0.06393480248936605,36059478.2,500826.08611111116,1067501.234859718,4.664167145726669,0.2748141122610843,-1.5112393681652456,0.6,0.8,0.5876024706728837,ZBCN_USDT,2026-07-01,4.8116205174761575,2026-07-01 06:00:00+00:00,False
72,0.3467,0.3424,-1.240265359100094,0.3496,0.3385,3.2791728212703095,0.04520740945884041,86698.61,1204.1473611111112,1817.1328501837397,2.6056812098397812,0.9999245672130357,-0.3581800580832455,0.2,0.4,1.0812525792304601,SPX_USDT,2026-06-24,3.51889241419094,2026-06-24 06:00:00+00:00,False
72,0.7981,0.8132,1.891993484525749,0.8137,0.7901,2.9869636754841102,0.040495097507198145,73894.5,1026.3125,1598.8184418005535,3.9931205722900684,1.359513990250888,0.5817779216845433,1.0,0.6,0.8291841196533887,ZRO_USDT,2026-06-27,2.4307730860794354,2026-06-27 06:00:00+00:00,False
72,0.016967,0.017032,0.3830965992809518,0.017326,0.016705,3.7174498653097876,0.06443403705601405,5954316.0,82698.83333333333,125509.89734420195,4.2113161991354575,1.325524335191229,0.9058354719062972,0.4,0.6,0.9487428537885986,PIPPIN_USDT,2026-06-24,5.793599339895098,2026-06-24 06:00:00+00:00,False
72,0.14583,0.14495,-0.603442364396895,0.14594,0.14372,1.5446701920400778,0.022369994219786728,5914276.0,82142.72222222222,76666.90133650553,2.1296061695725217,0.4460717643472984,0.10682588535560293,1.0,0.4,0.761386766402457,ADA_USDT,2026-06-30,0.4731536720839498,2026-06-30 06:00:00+00:00,False
72,0.08064,0.07834,-2.852182539682535,0.08384,0.0758,10.606860158311333,0.14243065956296258,614185.47,8530.35375,17742.17939930015,5.182228729213453,1.2797522827572492,-2.751799492517239,0.6,0.4,1.0618044917953111,AIN_USDT,2026-06-27,7.911706349206344,2026-06-27 06:00:00+00:00,False
72,0.0291,0.02875,-1.2027491408934694,0.0292,0.0286,2.0979020979020975,0.03820029340325839,602774.8400000001,8371.872777777779,10984.828483395138,2.6848984386842023,0.8593963415038386,-0.28086634236738034,0.8,0.4,0.6290555196661348,BIO_USDT,2026-06-27,3.3333333333333286,2026-06-27 06:00:00+00:00,False
72,0.3698,0.3718,0.5408328826392649,0.3731,0.3692,1.056338028169018,0.026637354229868095,31726.75,440.64930555555554,1065.7414956711054,2.293941277512258,11.352797887989642,0.11006289308176384,0.8,0.4,1.1806516542878298,CHEEL_USDT,2026-06-24,1.7036235803136754,2026-06-24 06:00:00+00:00,False
72,0.3446,0.3361,-2.466627974463148,0.3458,0.3359,2.947305745757672,0.038655025427138945,90206.4,1252.8666666666666,1773.8025364481414,1.8111216175660323,3.4498682963201657,0.014796912377632003,0.4,0.4,3.3037382265086883,CYS_USDT,2026-06-29,0.34822983168890853,2026-06-29 06:00:00+00:00,False
72,0.02681,0.02705,0.8951883625512892,0.02855,0.02618,9.052711993888467,0.07520963682896431,786839.0,10928.319444444445,28364.432927363177,4.921666606911157,1.0039205153287725,1.2979666237153886,0.6,0.4,0.38676571930431713,ARIA_USDT,2026-07-01,6.490115628496823,2026-07-01 06:00:00+00:00,False
72,0.0745,0.07388,-0.8322147651006652,0.0747,0.07351,1.6188273704257878,0.01827138789776588,27565649.29,382856.2401388889,437684.5106007859,2.1750464268535947,1.7278961157175212,-0.7309171216214793,0.8,0.2,1.2449053002396462,DOGE_USDT,2026-06-28,0.2684563758389339,2026-06-28 06:00:00+00:00,False
72,0.3643,0.362,-0.6313477902827406,0.3643,0.3603,1.1101859561476557,0.012755876586514345,205.89,2.859583333333333,24.26436919641633,8.485281374238575,0.0,0.0,1.0,1.0,0.0,PRO_USDT,2026-06-29,0.8509470216854218,2026-06-29 06:00:00+00:00,False
72,0.6908,0.7024,1.679212507237993,0.7054,0.6876,2.5887143688190863,0.040081752522437564,99123.92000000001,1376.7211111111112,1821.5634284971202,3.2993943962126493,1.3347075458132953,1.4091619574365806,0.4,0.4,0.9775904129059713,AKT_USDT,2026-06-25,2.1134916039374723,2026-06-25 06:00:00+00:00,False
72,0.008519,0.008621,1.1973236295339786,0.008645,0.008283,4.3703971990824515,0.07118866080550636,4162547.0,57813.15277777778,126610.33782188047,4.72641946958078,1.215242813543328,2.1857977715379855,0.6,0.6,0.8089259178983024,SKR_USDT,2026-06-27,5.141448526822387,2026-06-27 06:00:00+00:00,False
72,0.02811,0.02794,-0.6047669868374245,0.02825,0.02778,1.6918646508279396,0.02167788502204487,3607186.3,50099.80972222222,124801.40517752581,4.4205524419712585,0.4367655255619353,-0.6477492200267547,0.8,0.6,0.7484701368769189,KAS_USDT,2026-06-27,4.624688722874418,2026-06-27 06:00:00+00:00,False
72,3.084,3.03,-1.750972762645923,3.115,2.935,6.1328790459965985,0.08413495522832418,44129.451,612.9090416666667,2151.0860807152417,4.936468344757533,0.0537544995923735,1.6673183265374505,0.2,0.4,0.8152189433402878,ORDI_USDT,2026-06-26,7.00389105058365,2026-06-26 06:00:00+00:00,False
72,0.12582,0.12868,2.2730885391829614,0.13059,0.1258,3.80763116057235,0.062270554787128715,3305803.4,45913.93611111111,51423.0220831174,2.6894917299259626,0.3858014668283146,0.5006664716018174,0.2,0.6,0.7098824204461883,PI_USDT,2026-06-26,3.7911301859799913,2026-06-26 06:00:00+00:00,False
72,0.07192,0.07157,-0.4866518353726406,0.07203,0.07139,0.8964841014147663,0.017876628905303126,479218.54999999993,6655.813194444443,16335.664138763594,5.441253402354651,3.271848935924444,0.1643126835407532,0.8,0.4,1.2899283347034276,HBAR_USDT,2026-06-28,0.15294771968854143,2026-06-28 06:00:00+00:00,False
72,0.3146,0.3205,1.8753973299427895,0.322,0.3124,3.072983354673495,0.04679316138484116,2942361.0500000003,40866.12569444445,33869.51287484743,1.7194351895530156,2.392510559063801,0.8038880861683951,0.6,0.6,0.8406237735288012,ONDO_USDT,2026-06-25,2.9561347743166024,2026-06-25 06:00:00+00:00,False
72,0.008944,0.009033,0.995080500894441,0.009072,0.008761,3.549823079557134,0.04104545595100355,3928074.0,54556.583333333336,107575.84829800422,3.681857628491412,2.2461764595199463,1.7371452193274923,0.8,0.4,1.2802609542996295,HFT_USDT,2026-06-25,2.3926654740608106,2026-06-25 06:00:00+00:00,False
72,0.03412,0.03414,0.058616647127781904,0.03534,0.03411,3.6059806508355376,0.06836095586168936,116322.0,1615.5833333333333,3976.9465275634007,5.617534114909903,3.263618538830951,-1.2027985432240744,0.2,0.6,1.2078947852979505,HIGH_USDT,2026-06-28,4.601406799531073,2026-06-28 06:00:00+00:00,False
72,0.002393,0.002352,-1.7133305474300138,0.002399,0.002333,2.8289755679382806,0.035153978608803246,12801470.600000001,177798.2027777778,463613.1974259719,5.373856391620532,1.5731005320950326,0.024761230986912137,0.4,0.4,0.8527789659768504,ZBCN_USDT,2026-06-27,0.25073129962390006,2026-06-27 06:00:00+00:00,False
72,0.02399,0.02387,-0.5002084201750814,0.024,0.02351,2.0842194810718877,0.028246828906639276,579456.7999999999,8048.01111111111,7688.536539010907,1.1461375828474338,1.1906349169720016,1.0105633802816991,0.2,0.4,1.6167526250941413,STBL_USDT,2026-06-25,4.918716131721553,2026-06-25 06:00:00+00:00,False
72,64.378,63.806,-0.8885022833887396,64.785,63.256,2.417162008347028,0.03555354725077773,42618.93,591.9295833333333,361.0726794749281,0.9671506025649182,1.116919922886409,-0.2701739415477272,0.4,0.4,0.8428063412371646,HYPE_USDT,2026-06-27,0.6322035477958254,2026-06-27 06:00:00+00:00,False
72,0.3237,0.3102,-4.170528266913813,0.325,0.305,6.557377049180333,0.07432714794510144,2169424.46,30130.895277777778,70845.90173532668,4.898614871920473,0.43513200252016515,-0.18763737736558628,0.8,0.4,0.9921354628441794,IP_USDT,2026-06-28,0.4016064257028185,2026-06-28 06:00:00+00:00,False
72,0.06914,0.0725,4.859704946485395,0.07611,0.06724,13.191552647233795,0.19196133815322142,97814.81,1358.5390277777778,3105.261130267883,3.3736836121838323,2.1721023411095604,4.516929622407365,0.6,0.6,1.5939645064495407,RIF_USDT,2026-06-29,10.08099508244143,2026-06-29 06:00:00+00:00,False
72,2.962,2.942,-0.6752194463200546,2.985,2.928,1.9467213114754078,0.03218162785492626,182194.52,2530.479444444444,2718.395845115893,2.7863941080428756,0.6775807468505618,-0.7151907644657075,0.8,0.6,1.0349030137566717,UNI_USDT,2026-06-27,3.7474679270762916,2026-06-27 06:00:00+00:00,False
72,0.6857,0.6911,0.7875164065918144,0.695,0.6764,2.7498521584860955,0.024976903888693683,2217555.8400000003,30799.386666666673,28581.14117526805,1.0644998876666434,3.4513908211311652,1.8736800746525117,0.2,0.4,1.0977569189718748,SUI_USDT,2026-06-25,2.3625492197754108,2026-06-25 06:00:00+00:00,False
72,0.016991,0.016897,-0.5532340650932867,0.017165,0.01667,2.969406118776238,0.0497827542889226,171430.0,2380.972222222222,5835.658843700738,4.213197893216396,0.8864532256513797,-1.1699988693288137,0.8,0.6,0.4821556076109788,ROBO_USDT,2026-06-29,1.2300629745159253,2026-06-29 06:00:00+00:00,False
72,0.0001889,0.0001769,-6.352567496029655,0.0001917,0.0001499,27.885256837891916,0.5192075523328805,4786275.0,66476.04166666667,157916.61265573112,3.866716772294735,1.2478803984733386,-3.9109641085236584,0.8,0.6,9.801110578020106,HOOLI_USDT,2026-06-27,3.2821598729486436,2026-06-27 06:00:00+00:00,False
72,0.1734,0.1767,1.9031141868512096,0.1775,0.1734,2.36447520184544,0.03550894559895701,602119.02,8362.764166666668,15770.872502407434,5.654427701569595,0.9619822314183625,1.0191446804457396,0.6,0.6,0.7988260965812461,FET_USDT,2026-06-25,3.1718569780853545,2026-06-25 06:00:00+00:00,False
72,0.3328,0.325,-2.343749999999992,0.3358,0.325,3.3230769230769153,0.04259323646716754,125396.70000000001,1741.6208333333334,2881.658989459317,2.60038909385934,0.39345284690620996,-1.2224753227030964,1.0,0.6,1.1107175025548668,CYS_USDT,2026-06-30,17.187500000000007,2026-06-30 06:00:00+00:00,False
72,0.00514,0.005123,-0.33073929961088827,0.00519,0.005053,2.7112606372452,0.03063912928857663,980327.0,13615.652777777777,59166.228535875314,5.9442539273964465,1.0488323477436743,-0.9537772479015325,1.0,1.0,6.561164387810684,BOB_USDT,2026-06-24,0.972762645914408,2026-06-24 06:00:00+00:00,False
72,0.0949,0.09697,2.1812434141201287,0.0978,0.09086,7.638124587277131,0.12582577587221458,144670.0,2009.3055555555557,4137.083233386621,3.5314691057464764,1.081740066253006,1.7530781913214208,0.8,0.8,0.5086320389773634,AIO_USDT,2026-06-29,3.0558482613277134,2026-06-29 06:00:00+00:00,False
72,0.2457,0.2518,2.4827024827024915,0.2531,0.2428,4.242174629324548,0.06542822792049992,202693.4,2815.186111111111,3365.3147969156753,1.88220329598769,0.7043192136282228,2.0508142442057,0.4,0.6,0.746539344451617,HNT_USDT,2026-06-25,3.133903133903139,2026-06-25 06:00:00+00:00,False
72,1.1103,1.1052,-0.4593353147797986,1.1136,1.0949,1.7079185313727225,0.02345225653899552,5002821.699999999,69483.63472222221,39914.64602730576,1.8545572020027812,0.7939911981006427,-0.24986265080190612,0.6,0.2,0.9589074946679249,XRP_USDT,2026-06-24,0.2972169683869097,2026-06-24 06:00:00+00:00,False
72,2.694e-06,2.681e-06,-0.48255382331106644,2.718e-06,2.642e-06,2.8766086298258973,0.03193662258846145,135312763789.0,1879343941.5138888,2811357903.424036,3.587658623825568,0.4429179352560598,-0.38983942328517635,0.6,0.6,0.9700475830244795,PEPE_USDT,2026-06-24,0.8908685968819641,2026-06-24 06:00:00+00:00,False
72,559.5,554.1,-0.9651474530831058,560.5,551.6,1.6134880348078275,0.017082314470054222,2733.902,37.97086111111111,26.82276430771442,1.2166348935757494,1.3335495558943042,-0.5455635491606661,1.0,0.4,0.8999192915475978,BNB_USDT,2026-06-30,0.17873100983020554,2026-06-30 06:00:00+00:00,False
