symbol,entry_time,entry_price,stake,amount,score,layers,max_rate,peak_profit_pct,signal_tag,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
MEGA_USDT,2026-06-26 09:20:00+00:00,0.04888,1.0,20.41734860883797,173.5099885801359,"(True, False, False)",0.0491,0.4500818330605523,v4_l100,2026-06-26 18:25:00+00:00,0.0463,dud_early,-5.278232405891979,-0.05467675941080197,9.083333333333334
DN_USDT,2026-06-25 19:20:00+00:00,0.36911,1.0,2.703801034921839,42.87696460862993,"(True, False, False)",0.44461,20.45460702771532,v4_l100,2026-06-26 19:20:00+00:00,0.37244,stale_dud,0.9021700847985694,0.007003657446289724,24.0
GWEI_USDT,2026-06-26 07:20:00+00:00,0.12759,1.0,7.821929618308644,119.47255134916624,"(True, False, False)",0.13067,2.4139822870130883,v4_l100,2026-06-26 19:30:00+00:00,0.12735,stale_half_day,-0.18810251587116386,-0.003877263108394313,12.166666666666666
MITO_USDT,2026-06-26 13:20:00+00:00,0.02592,1.0,38.50308641975309,23.730879425196996,"(True, False, False)",0.02592,0.0,v4_l100,2026-06-27 01:20:00+00:00,0.02503,stale_half_day,-3.4336419753086362,-0.036267746913580146,12.0
EPIC_USDT,2026-06-26 15:20:00+00:00,0.445,1.0,2.242696629213483,170.51350806250485,"(True, False, False)",0.4597,3.303370786516852,v4_l100,2026-06-27 04:30:00+00:00,0.4353,stale_half_day,-2.1797752808988733,-0.023754157303370826,13.166666666666666
B_USDT,2026-06-26 11:20:00+00:00,0.2365,1.0,4.219873150105708,230.41287374579983,"(True, False, False)",0.24233,2.4651162790697687,v4_l100,2026-06-27 04:45:00+00:00,0.2361,stale_half_day,-0.16913319238899946,-0.0036879492600422337,17.416666666666668
STG_USDT,2026-06-26 21:20:00+00:00,0.1758,1.0,5.676905574516495,258.69496725032565,"(True, False, False)",0.1787,1.6496018202502762,v4_l100,2026-06-27 05:20:00+00:00,0.1646,dud_early,-6.370875995449382,-0.06558134243458491,8.0
TIA_USDT,2026-06-26 19:20:00+00:00,0.3834,1.0,2.6030255607720396,201.0386859253141,"(True, False, False)",0.3859,0.6520605112154413,v4_l100,2026-06-27 07:20:00+00:00,0.3757,stale_half_day,-2.008346374543568,-0.022043296817944813,12.0
SKYAI_USDT,2026-06-26 03:20:00+00:00,0.3126,1.0,3.192578374920026,192.3280653338402,"(True, False, False)",0.3775,20.761356365962897,v4_l100,2026-06-27 08:30:00+00:00,0.3379,pullback_exit,8.093410108765193,0.07877223288547652,29.166666666666668
PRO_USDT,2026-06-26 23:40:00+00:00,0.3748,1.0,2.662753468516542,213.6731848614855,"(True, False, False)",0.3796,1.280683030949832,v4_l100,2026-06-27 11:40:00+00:00,0.3746,stale_half_day,-0.053361792956252256,-0.002532550693703395,12.0
USELESS_USDT,2026-06-27 03:40:00+00:00,0.08169,1.0,12.216917615375198,119.84831951060589,"(True, False, False)",0.08272,1.2608642428693881,v4_l100,2026-06-27 11:50:00+00:00,0.07748,dud_early,-5.1536295752234125,-0.05343322316072974,8.166666666666666
AAVE_USDT,2026-06-24 12:25:00+00:00,76.08,1.0,0.01311777076761304,276.67645777446495,"(True, False, False)",97.85,28.61461619348054,v4_l100,2026-06-27 12:25:00+00:00,95.9,max_hold_3d,26.051524710830716,0.2579942166140905,72.0
MYX_USDT,2026-06-27 01:40:00+00:00,0.08759,1.0,11.393994748258933,193.4840659052667,"(True, False, False)",0.1136,29.69517068158466,v4_l100,2026-06-27 12:45:00+00:00,0.09802,pullback_exit,11.907752026487035,0.11683936522434069,11.083333333333334
XPL_USDT,2026-06-27 05:40:00+00:00,0.1095,1.0,9.114155251141552,130.89976060823278,"(True, False, False)",0.10988,0.3470319634703245,v4_l100,2026-06-27 14:50:00+00:00,0.10398,dud_early,-5.041095890410956,-0.05231013698630127,9.166666666666666
PYTH_USDT,2026-06-26 17:20:00+00:00,0.03369,1.0,29.623033541110125,202.39708152027785,"(True, False, False)",0.03527,4.689818937370155,v4_l100,2026-06-27 17:20:00+00:00,0.03393,stale_dud,0.7123775601068688,0.00510952804986653,24.0
AIA_USDT,2026-06-27 09:40:00+00:00,0.0536,1.0,18.619402985074625,79.56501333739062,"(True, False, False)",0.05452,1.716417910447756,v4_l100,2026-06-27 21:40:00+00:00,0.05135,stale_half_day,-4.197761194029854,-0.043893656716417984,12.0
AERO_USDT,2026-06-27 13:45:00+00:00,0.4807,1.0,2.0761389640108177,11.502527379913861,"(True, False, False)",0.4828,0.43686290825878726,v4_l100,2026-06-28 01:45:00+00:00,0.465,stale_half_day,-3.266070314125232,-0.0345953817349699,12.0
CHIP_USDT,2026-06-27 15:45:00+00:00,0.03117,1.0,32.01796599294193,194.87218242560002,"(True, False, False)",0.03118,0.03208213025344752,v4_l100,2026-06-28 03:45:00+00:00,0.03073,stale_half_day,-1.4116137311517465,-0.0160879050368945,12.0
