pre_bars,pre_open,pre_close,pre_change_pct,pre_high,pre_low,pre_range_pct,pre_volatility,pre_total_volume,pre_mean_volume,pre_volume_std,pre_volume_skew,volume_ratio_last1h_vs_avg,sma12_slope,staircase_score,volume_staircase_score,range_compression_ratio,symbol,pump_day,pump_gain_pct,pump_start_time,is_moji
72,5.281e-05,5.338e-05,1.0793410338951015,5.481e-05,5.2e-05,5.403846153846158,0.15867963842528618,165478257.0,2298309.125,10940068.298578814,5.804668682629076,64.33788369733871,2.167310658461741,0.8,0.4,1.5598718280914574,TEA_USDT,2026-06-26,24.461367013372953,2026-06-26 22:55:00+00:00,True
72,0.05954,0.06441,8.179375209942883,0.06452,0.05904,9.281842818428169,0.14537531179080812,34864764.85,484232.8451388889,373182.7548990724,2.1776686979119217,1.3983831371108224,4.442245236469068,1.0,0.4,1.7736872733567937,H_USDT,2026-06-29,24.44624090541632,2026-06-29 15:50:00+00:00,True
72,0.07014,0.07306,4.16310236669519,0.07308,0.06951,5.135951661631425,0.06695294219300776,512269.0,7114.847222222223,17605.57749864619,6.3038721296294815,0.429408123725501,3.642972055055703,1.0,0.4,1.7024678333582774,TA_USDT,2026-06-25,23.01838024124067,2026-06-25 06:35:00+00:00,True
72,12.2455,12.794,4.479196439508396,12.8247,12.0368,6.545759670344283,0.06587776295499446,14338.22,199.14194444444445,265.7291364308374,2.589087941777769,0.4031539645382482,4.1787290169496085,0.6,0.6,1.1248682195977184,VVV_USDT,2026-07-01,22.927519402033035,2026-07-01 04:45:00+00:00,True
72,16.348,16.926,3.5356006850990913,17.048,15.684,8.696761030349395,0.13430856044336514,89185.45000000001,1238.6868055555558,1040.8269744475012,1.8291954053844985,1.0711005093068409,3.0014397483258537,0.8,0.2,1.1483836194303463,LAB_USDT,2026-06-25,22.277593207825756,2026-06-25 06:20:00+00:00,True
72,0.08783,0.0967,10.099054992599326,0.1,0.08501,17.633219621221034,0.15813393931827177,616279.4199999999,8559.436388888887,10138.892725072477,3.5464314247527904,2.191978725876308,10.578439713600172,0.4,0.6,1.4681276336729463,AIN_USDT,2026-06-26,21.746431570109152,2026-06-26 00:25:00+00:00,True
72,0.03391,0.03575,5.426127985844867,0.0385,0.0335,14.925373134328348,0.2137359655432857,2359377.0,32769.125,65273.09054887057,4.041521166456865,1.7139336681701125,3.4368345466250694,0.4,0.4,3.9756070786662,ESPORTS_USDT,2026-06-25,21.682940838598512,2026-06-25 00:45:00+00:00,True
72,0.008354,0.008612,3.088340914531955,0.009295,0.008342,11.424118916327007,0.09780443352886893,6186806.0,85927.86111111111,400436.1168003225,5.739888627471857,0.10266770587192207,0.4968145420538796,1.0,0.8,0.09314162676531201,QAIT_USDT,2026-07-01,21.557377049180314,2026-07-01 01:25:00+00:00,True
72,1.36881,1.56353,14.225495138112668,1.74927,1.30198,34.35459838092753,0.37475981298105293,1652536.9000000001,22951.90138888889,22481.173040922786,3.5081297529277977,1.9044598681225386,4.403132988120906,0.8,0.6,2.109402085974216,VELVET_USDT,2026-06-28,21.47305504675601,2026-06-28 01:25:00+00:00,True
72,0.02216,0.02313,4.3772563176895405,0.02314,0.02191,5.613874942948435,0.05290524952273894,780938.0,10846.361111111111,44632.73681045908,8.121543948740106,0.2693805118654818,4.045459677115894,0.8,0.6,1.3303907141037201,FUN_USDT,2026-07-01,21.27949183303085,2026-07-01 04:05:00+00:00,True
72,0.043453,0.047945,10.337606149172677,0.047988,0.042218,13.667156189303151,0.13928243026316223,5261000.0,73069.44444444444,47083.1001674396,2.5825674057802934,1.4462801006114716,5.055836268629273,0.6,0.6,1.4547899532618072,BAS_USDT,2026-06-28,21.078484881563156,2026-06-28 00:35:00+00:00,True
72,0.07181,0.0748,4.16376549227128,0.07501,0.07125,5.27719298245614,0.051171337746926844,382782.0,5316.416666666667,7346.201355745358,3.177127077862813,1.1270412426249554,3.22857175955424,0.8,0.6,1.8166127050508256,TA_USDT,2026-07-01,20.826353992183144,2026-07-01 04:40:00+00:00,True
72,0.3192,0.338,5.889724310776955,0.3408,0.3041,12.068398553107535,0.126885785824941,4189020.51,58180.840416666666,124347.8684304896,2.9081992974203232,10.260157379137741,2.267686125101113,0.4,0.4,2.4431829267204286,IP_USDT,2026-06-25,20.640243902439018,2026-06-25 15:00:00+00:00,True
72,0.008918,0.009341,4.74321596770576,0.009433,0.008909,5.881692670333372,0.05800223204583285,25917069.0,359959.2916666667,267679.1325249995,2.303429033099335,0.9235313157801751,2.299849910312261,0.6,0.6,0.7424215562124038,W_USDT,2026-06-26,20.41106373674427,2026-06-26 09:25:00+00:00,True
72,0.2603,0.2681,2.9965424510180676,0.2718,0.2542,6.923682140047209,0.10779939201096875,4625838.75,64247.760416666664,54617.801115196315,1.9928078206277196,1.4409091055543597,4.46425666221977,0.4,0.2,1.4785552704505367,SKYAI_USDT,2026-06-25,20.2217125382263,2026-06-25 05:40:00+00:00,True
72,0.010815,0.011284,4.336569579288032,0.01129,0.010592,6.58987915407854,0.05620580184790072,1493106.0,20737.583333333332,33980.16237837251,2.5749230778583367,0.5401997744003799,2.106579973590541,0.8,0.4,1.3283016847885365,QAIT_USDT,2026-06-28,20.1572617946346,2026-06-28 02:15:00+00:00,True
72,0.2734,0.2854,4.389173372348212,0.2854,0.2724,4.772393538913367,0.06610356270239767,257202.6,3572.258333333333,6168.207165319252,3.949777163314512,3.3679314955736945,0.7900233072010309,0.8,0.4,1.4229475218514451,COAI_USDT,2026-06-29,20.058565153733536,2026-06-29 08:35:00+00:00,True
