n_bars,pre_open,pre_close,pre_change_pct,pre_high,pre_low,pre_range_pct,pre_volatility,volume_ratio,sma_slope_pct,staircase_score,vol_concentration,symbol,pump_day,max_gain_pct,timeframe
24,0.06913,0.07252,4.90380442644294,0.07252,0.06788,6.83559222156748,0.9195598257402033,5.829773388611723,3.910471739447932,0.2,0.6929743585134048,AIN_USDT,2026-06-25,37.91970281468783,15m
24,0.08656,0.09879,14.12892791127542,0.09887,0.08501,16.30396423950123,2.7226357606838794,1.773643012000596,10.177927799073174,0.2,0.11475609416873073,AIN_USDT,2026-06-26,21.746431570109152,15m
24,0.04985,0.04852,-2.6680040120361044,0.04985,0.04648,7.2504302925989625,0.7735792188300371,0.38670836815186693,-2.3889755067142806,0.2,0.0021892299825836017,AIOT_USDT,2026-06-30,29.347162904209895,15m
24,0.031643,0.032997,4.278987453781251,0.033063,0.030945,6.844401357246734,1.2801077176937448,4.6724796476790385,2.6806887307969847,0.2,0.3869411687569664,BAS_USDT,2026-06-24,54.55318077371022,15m
24,0.03937,0.041827,6.240792481584965,0.041915,0.039345,6.531960859067233,2.7076304738797385,0.7562142830060405,2.1105409727753655,0.2,0.06934118870242767,BAS_USDT,2026-06-25,39.81923048113654,15m
24,0.043242,0.047601,10.080477313722756,0.047837,0.042218,13.309488843621203,2.775871586943538,1.377662060983291,7.836038838993985,0.2,0.14730432400206062,BAS_USDT,2026-06-28,21.078484881563156,15m
24,0.044392,0.048521,9.301225446026312,0.048546,0.044174,9.897224611762578,1.6021306287221244,1.1618598741750736,6.387709162683938,0.2,0.09526678559574923,BAS_USDT,2026-06-29,30.356684079815015,15m
24,0.043163,0.046349,7.3813219655723685,0.046728,0.043088,8.447827701448194,2.2238655530440705,1.4854683281783563,5.678944694647564,0.2,0.16345417232233994,BAS_USDT,2026-07-01,40.64656331212474,15m
24,1.6825,1.6829,0.02377414561663928,1.7615,1.6485,6.854716408856536,2.1650428203606165,0.4770304306054882,-1.4608427154488097,0.2,0.0722288806740728,BEAT_USDT,2026-06-25,26.03221083455345,15m
24,1.9014,2.1631,13.763542652782162,2.19,1.8012,21.585609593604264,2.7355358478377214,0.8943689448113552,14.116286574870928,0.2,0.07464448638054488,BEAT_USDT,2026-06-26,26.874940288525856,15m
24,2.8519,2.9744,4.295382026017744,3.0114,2.8492,5.692826056436891,2.231360884904132,1.442086222781263,2.1495238177618994,0.2,0.055857502331784645,BEAT_USDT,2026-07-01,26.21749896822122,15m
24,0.2743,0.2796,1.9321910317171078,0.2829,0.2724,3.8546255506607965,0.981146848815732,2.7180626291849594,-0.3862391089553553,0.2,0.2500801321957754,COAI_USDT,2026-06-29,20.058565153733536,15m
24,0.36279,0.37106,2.2795556658121776,0.37142,0.358,3.748603351955304,1.0120838633437115,0.9724605568598582,0.45661471497738526,0.2,0.09115949808264477,DN_USDT,2026-06-26,24.471074380165295,15m
24,0.30308,0.28842,-4.837006730896134,0.30996,0.27679,11.983814444163459,3.609202693445605,1.0033240783970916,-0.8349087673974962,0.2,0.0831822500897202,DN_USDT,2026-06-28,82.70012369676624,15m
24,0.29425,0.27377,-6.960067969413764,0.29949,0.26363,13.602397299245157,3.3612965579355243,0.6660298607182727,-3.98697136487145,0.2,0.062057092415366104,DN_USDT,2026-07-01,30.235203463838857,15m
24,0.17838,0.1865,4.5520798295773,0.1865,0.17651,5.659735992295054,1.3370999121082494,1.024726430976431,3.0724059453232635,0.2,0.1814880735851998,DYDX_USDT,2026-07-01,36.21705771155344,15m
24,0.4254,0.426,0.14104372355429937,0.431,0.4107,4.942780618456291,1.532164251347554,0.49909874283285505,-1.4993826071617486,0.2,0.1569923468142537,EPIC_USDT,2026-07-01,25.802644003777164,15m
24,0.03391,0.03575,5.426127985844867,0.0385,0.0335,14.925373134328348,4.0136133511431185,4.3668554660843455,3.8683859493108064,0.2,0.09417316520420434,ESPORTS_USDT,2026-06-25,21.682940838598512,15m
24,0.03192,0.03082,-3.4461152882205415,0.03472,0.03052,13.761467889908266,3.3648632228009494,0.7303605282756435,-2.649579369447271,0.2,0.08591261217596444,ESPORTS_USDT,2026-06-26,110.01615508885301,15m
24,0.05471,0.05567,1.7547066349844553,0.06111,0.0505,21.009900990099,6.5613502560359755,1.2069365220885209,0.8705745792222899,0.2,0.11708431316624185,ESPORTS_USDT,2026-06-27,42.09787756533942,15m
24,0.02221,0.0231,4.007203962179191,0.02311,0.02191,5.476951163852121,0.7071515276394725,0.4922080386957838,3.9025490638393756,0.2,0.01979271609913359,FUN_USDT,2026-07-01,21.27949183303085,15m
24,0.13434,0.13121,-2.3299091856483507,0.13625,0.13078,4.182596727328339,1.1893504211450623,0.43146861031398775,-1.730219433408849,0.0,0.055607782955348115,GWEI_USDT,2026-06-28,29.8201301186376,15m
24,0.16099,0.16611,3.1803217591154813,0.16754,0.15248,9.876705141657915,2.4308955954999822,0.8834386596224266,1.2848358775123072,0.2,0.06773205456870625,GWEI_USDT,2026-06-29,52.17312348668279,15m
24,0.06909,0.06329,-8.394847300622377,0.07128,0.05002,42.502998800479794,9.250892568493352,0.9467508604909957,-3.883966954506377,0.2,0.08049273402386982,H_USDT,2026-06-25,27.71587743732592,15m
24,0.05937,0.06368,7.2595586996799755,0.06386,0.05904,8.163956639566392,2.673313004242207,2.2185368494921027,4.412621763383565,0.2,0.11390339501009268,H_USDT,2026-06-29,24.44624090541632,15m
24,0.07528,0.07486,-0.5579171094580283,0.07541,0.06707,12.434769643655882,3.435463510009558,0.34020502895420923,5.588743342449974,0.2,0.05897657108186831,H_USDT,2026-06-30,29.170135997779624,15m
24,0.007859,0.008238,4.822496500827088,0.008238,0.007825,5.277955271565498,0.9792645623193069,1.8671194577508974,3.5907041716934414,0.2,0.19261898888053008,HFT_USDT,2026-07-01,32.17059197963083,15m
24,0.0342,0.03591,4.999999999999989,0.03656,0.03398,7.592701589170097,1.4317554326501336,1.1568847352024922,4.476523767862335,0.2,0.09974992365656182,HIGH_USDT,2026-06-29,31.82339449541284,15m
9,0.0002571,0.0002441,-5.0563982886036625,0.0002579,0.0002428,6.2191103789126805,1.9399466933402891,4.253938146045216,-2.2160111798762436,0.2,0.30419635382779875,HOOLI_USDT,2026-06-24,38.81758070789576,15m
24,0.0002273,0.0002219,-2.3757149142102927,0.0002357,0.0002005,17.556109725685793,4.394468701512356,2.2886763645695734,-4.993472584856394,0.2,0.35539704099450814,HOOLI_USDT,2026-06-25,29.90654205607476,15m
24,0.3192,0.338,5.889724310776955,0.3408,0.3041,12.068398553107535,2.808034179552984,13.624358350254777,2.0570359981299835,0.2,0.21778177925416745,IP_USDT,2026-06-25,20.640243902439018,15m
24,0.6955,0.7295,4.888569374550687,0.7334,0.6812,7.662947739283621,1.794008559942649,0.7908547417723354,4.6742770715546085,0.2,0.12666607182568246,JTO_USDT,2026-06-26,26.667620956198114,15m
24,0.17793,0.18882,6.120384420839646,0.18882,0.17733,6.479445102351549,1.444539926755704,2.2275829595494514,4.328203403134025,0.2,0.12015726897834063,KGEN_USDT,2026-06-27,27.97299540700569,15m
22,14.597,15.116,3.5555251078988848,15.239,13.584,12.183451118963495,2.8986420303358478,0.6225384520522069,5.332120427549293,0.2,0.033077916567766034,LAB_USDT,2026-06-24,45.44084400904296,15m
24,16.461,16.799,2.0533381933053945,17.048,15.684,8.696761030349395,2.705856660880203,1.4603266654269988,1.7236417612044368,0.2,0.06988410996299074,LAB_USDT,2026-06-25,22.277593207825756,15m
24,0.41526,0.41952,1.0258633145499172,0.42273,0.41032,3.024468707350355,1.290230384509459,0.6475281084656085,-0.028614350096575574,0.2,0.062849687633289,MAGMA_USDT,2026-06-26,79.82645905146796,15m
24,0.001002,0.001021,1.8962075848303312,0.0010265,0.0009941,3.2592294537773,0.802621578520562,0.9919988215799428,1.9201995012468782,0.2,0.08118236174612393,MANA3_USDT,2026-06-26,26.144697720515364,15m
24,0.001006,0.00098,-2.5844930417495013,0.0012728,0.0009163,38.90647167958092,11.745319104224722,1.042120435007199,5.28212776534922,0.2,0.16001733297812995,MANA3_USDT,2026-06-27,81.34503520767427,15m
24,0.08345,0.08741,4.745356500898748,0.0878,0.08345,5.2127022168963535,1.4614622511534008,0.4189660483093708,3.149536572406892,0.2,0.033201688969182616,MANTA_USDT,2026-06-28,88.80960875252704,15m
24,0.08075,0.08152,0.9535603715170191,0.08241,0.07866,4.767353165522507,1.6848685139768296,0.7203639217820892,0.8672699849170564,0.2,0.18879341882792647,MYX_USDT,2026-06-27,45.13118062563066,15m
24,3.209,3.342,4.144593331255843,3.35,3.188,5.081555834378918,1.2305659709025538,0.8112824781539513,2.9703738172793477,0.2,0.03522805302906928,ORDI_USDT,2026-06-29,35.74759092322039,15m
24,0.6659,0.6893,3.5140411473194133,0.6909,0.6634,4.14531202894181,1.3743894736375095,1.1437744947758286,1.2188345126514337,0.2,0.04664708383256677,PIEVERSE_USDT,2026-06-27,29.360993337371283,15m
24,0.018513,0.01879,1.4962458812726163,0.019152,0.018274,4.804640472802892,1.182335133630788,0.2601103498000405,1.1629946437485688,0.2,0.006059494513869351,QAIT_USDT,2026-06-26,35.003173931443065,15m
24,0.010815,0.011284,4.336569579288032,0.01129,0.010592,6.58987915407854,1.0574930650139236,1.357581700275216,3.3895135463662243,0.2,0.05819211763933706,QAIT_USDT,2026-06-28,20.693179706374277,15m
24,0.008412,0.008612,2.3775558725630117,0.009295,0.008342,11.424118916327007,1.1338659174862638,0.05045164900915372,1.8592651899297084,0.2,0.01660423845117701,QAIT_USDT,2026-07-01,21.557377049180314,15m
24,0.05728,0.06191,8.083100558659222,0.06191,0.05728,8.083100558659222,1.656506220976737,0.578613792637883,5.569829726081097,0.2,0.2715787409463673,RIF_USDT,2026-06-28,37.29828647479623,15m
24,0.0739,0.0773,4.600811907983762,0.0776,0.07254,6.975461814171505,1.2927817940176702,7.5786078257210985,5.392425905598229,0.2,0.15708382151258368,RIF_USDT,2026-06-30,28.606191699337586,15m
24,0.0928,0.096,3.4482758620689746,0.096,0.08565,12.084063047285461,3.0004808188797876,0.6134526607672163,3.7625464426329582,0.2,0.08709309410448662,RIF_USDT,2026-07-01,30.763342082239724,15m
24,0.08656,0.08972,3.650646950092417,0.09079,0.0843,7.698695136417551,1.2883393471519926,1.3236895022449935,2.9919114023134954,0.2,0.18309942636583373,SIREN_USDT,2026-06-27,26.94032424974128,15m
24,0.262,0.2685,2.4809160305343534,0.2718,0.2542,6.923682140047209,2.357239995264744,3.095177584306951,2.455635491606721,0.2,0.12418831353652376,SKYAI_USDT,2026-06-25,20.2217125382263,15m
24,0.2848,0.293,2.8792134831460623,0.2978,0.2848,4.564606741573038,1.5150687235300166,1.1283457258255254,-0.6477456745930326,0.2,0.16886620914856282,SKYAI_USDT,2026-06-26,30.38368475630832,15m
24,0.30669,0.33247,8.405882161139903,0.33802,0.30185,11.982772900447234,3.4678409511803965,0.6477541453667761,3.850575630319191,0.2,0.05121582259235249,SLX_USDT,2026-06-25,30.848313223343997,15m
24,0.4191,0.42754,2.0138391791935106,0.42951,0.3888,10.470679012345686,3.0743092524740527,0.8793003009806143,-0.6645149041199983,0.2,0.08431343233344318,SLX_USDT,2026-06-27,64.18798334324805,15m
24,0.07013,0.07293,3.9925851989162937,0.07299,0.06951,5.0064738886491105,1.0694892817921589,2.123310975609756,3.6422775851592504,0.2,0.05579405844719976,TA_USDT,2026-06-25,23.01838024124067,15m
24,0.072,0.07495,4.097222222222234,0.07501,0.07125,5.27719298245614,1.0676545533094182,2.15472446214073,3.4411826232480465,0.2,0.0946781177331555,TA_USDT,2026-07-01,20.826353992183144,15m
24,0.000897,0.000928,3.4559643255295427,0.0009296,0.0008777,5.913182180699557,1.2129502038525604,1.547848433262684,2.5588679456345433,0.2,0.15341482316187752,TAG_USDT,2026-06-29,25.09013068949978,15m
24,5.274e-05,5.425e-05,2.863102009859684,5.48e-05,5.2e-05,5.384615384615386,2.4573420517085025,11.147393364397418,2.4550153139356814,0.2,0.8261742635270513,TEA_USDT,2026-06-26,24.461367013372953,15m
24,0.06728,0.07197,6.970868014268726,0.0728,0.06682,8.94941634241245,1.891419899860114,1.6336525441271674,4.185378782301403,0.2,0.22469543235730507,UB_USDT,2026-06-26,28.100358422939053,15m
24,0.08442,0.08798,4.21701018715945,0.08818,0.08383,5.189073124179879,0.9866541803087958,0.9563610820411658,2.560606958686514,0.2,0.20681006337488925,UB_USDT,2026-06-29,45.7233368532207,15m
24,0.49329,0.52633,6.697885625088682,0.52724,0.48165,9.465379424893598,1.5772253740278352,2.634780817794395,5.26227243297255,0.2,0.1163385360594979,VELVET_USDT,2026-06-26,40.96888906161947,15m
24,0.69786,0.70403,0.8841314876909421,0.72544,0.66224,9.543367963276141,3.848654313564256,0.863687395664884,1.6488340491881623,0.2,0.10024858627180694,VELVET_USDT,2026-06-27,158.35499497843682,15m
24,1.38225,1.56766,13.41363718574788,1.74927,1.30198,34.35459838092753,8.11066682195905,2.4065644655352685,9.1766688969145,0.2,0.15393591296079043,VELVET_USDT,2026-06-28,21.47305504675601,15m
24,12.2455,12.794,4.479196439508396,12.8247,12.0368,6.545759670344283,1.2702418068358228,0.6102109480985022,4.035397581083817,0.2,0.035164755457790436,VVV_USDT,2026-07-01,22.927519402033035,15m
24,0.008971,0.009335,4.057518671274103,0.009433,0.008909,5.881692670333372,1.1799149985888413,0.7754327372855547,3.097002543966364,0.2,0.08686656950607961,W_USDT,2026-06-26,20.41106373674427,15m
