symbol,entry_time,entry_price,stake,amount,score,rules,tag,max_rate,peak_profit,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours,peak_profit_pct
KGEN_USDT,2026-06-25 03:45:00+00:00,0.17605,1.0,5.6688440783868215,135.0,6,moji_strong,0.18097,0.027946606077818684,2026-06-25 16:00:00+00:00,0.17517,stale_half_day,-0.49985799488782706,-0.006988582788980513,12.25,2.7946606077818683
PRO_USDT,2026-06-25 13:35:00+00:00,0.3829,1.0,2.6064246539566467,135.0,6,moji_strong,0.3829,0.0,2026-06-25 16:25:00+00:00,0.3519,stoploss,-8.096108644554722,-0.0827991642726561,2.8333333333333335,0.0
SPCX_USDT,2026-06-25 10:35:00+00:00,143.76,1.0,0.006942125765164163,105.0,5,moji_strong,146.2,0.01697273233166387,2026-06-25 16:35:00+00:00,136.56,dud_early,-5.008347245409007,-0.05198330550918184,6.0,1.6972732331663871
DEXE_USDT,2026-06-25 13:05:00+00:00,25.264,1.0,0.03950284990500317,115.0,5,moji_strong,25.264,0.0,2026-06-25 16:40:00+00:00,23.238,stoploss,-8.019316022799238,-0.08203277390753638,3.5833333333333335,0.0
ZORA_USDT,2026-06-25 09:25:00+00:00,0.007578,1.0,131.6970176827659,135.0,6,moji_strong,0.007683,0.013855898653998425,2026-06-25 18:20:00+00:00,0.007193,dud_early,-5.080496173132752,-0.052703351807864895,8.916666666666666,1.3855898653998424
WLFI_USDT,2026-06-25 06:25:00+00:00,0.06109,1.0,16.33655262727124,135.0,6,moji_strong,0.06199,0.01473236208872164,2026-06-25 18:25:00+00:00,0.05929,stale_half_day,-2.9464724177443053,-0.03140579472908822,12.0,1.473236208872164
NIGHT_USDT,2026-06-25 11:00:00+00:00,0.03265,1.0,30.566615620214396,135.0,6,moji_strong,0.03267,0.0006125574272587806,2026-06-25 18:30:00+00:00,0.0309,dud_early,-5.359877488514543,-0.05549157733537513,7.5,0.061255742725878054
ZRO_USDT,2026-06-25 11:20:00+00:00,0.886,1.0,1.1264108352144468,100.0,4,moji_strong,0.886,0.0,2026-06-25 18:30:00+00:00,0.8355,dud_early,-5.6997742663656865,-0.05888374717832956,7.166666666666667,0.0
IP_USDT,2026-06-25 14:45:00+00:00,0.3329,1.0,2.9978972664463805,115.0,5,moji_strong,0.3699,0.11114448783418454,2026-06-25 20:15:00+00:00,0.3699,roi_120min,11.114448783418455,0.10892219885851606,5.5,11.114448783418455
BEAT_USDT,2026-06-25 14:20:00+00:00,1.963,1.0,0.5084055017829852,85.0,4,moji_medium,2.1473,0.09388690779419251,2026-06-25 20:25:00+00:00,1.8577,dud_early,-5.364238410596036,-0.05553509933774847,6.083333333333333,9.388690779419251
BABY_USDT,2026-06-25 08:35:00+00:00,0.01284,1.0,77.72585669781931,135.0,6,moji_strong,0.01295,0.008566978193146339,2026-06-25 20:35:00+00:00,0.01277,stale_half_day,-0.5451713395638677,-0.007440809968847328,12.0,0.8566978193146338
VVV_USDT,2026-06-25 15:15:00+00:00,13.2382,1.0,0.07538789261379945,100.0,4,moji_strong,14.422,0.08942303334290158,2026-06-25 21:15:00+00:00,14.1855,roi_360min,7.155806680666544,0.06941495067305214,6.0,8.942303334290159
MANTA_USDT,2026-06-25 12:50:00+00:00,0.08674,1.0,11.505649066174776,135.0,6,moji_strong,0.08674,0.0,2026-06-26 00:10:00+00:00,0.08143,dud_early,-6.12174314041964,-0.06309499654138806,11.333333333333334,0.0
USDP_USDT,2026-06-25 01:15:00+00:00,1.0005,1.0,0.9975012493753124,100.0,4,moji_strong,1.0007,0.0001999000499749905,2026-06-26 01:15:00+00:00,1.0006,stale_dud,0.009995002498749524,-0.001900249875062543,24.0,0.019990004997499047
GT_USDT,2026-06-25 13:20:00+00:00,6.59,1.0,0.15144157814871018,70.0,3,moji_medium,6.59,0.0,2026-06-26 01:20:00+00:00,6.5,stale_half_day,-1.3657056145675244,-0.015629742033383853,12.0,0.0
B_USDT,2026-06-25 14:00:00+00:00,0.21285,1.0,4.688747944561897,100.0,4,moji_strong,0.21404,0.005590791637303249,2026-06-26 02:00:00+00:00,0.2103,stale_half_day,-1.1980267794221395,-0.01395630725863295,12.0,0.5590791637303248
JTO_USDT,2026-06-25 20:30:00+00:00,0.6852,1.0,1.4565090484530063,90.0,4,moji_strong,0.7231,0.055312317571511865,2026-06-26 02:30:00+00:00,0.7225,roi_360min,5.443666082895505,0.05232778750729716,6.0,5.531231757151186
PRO_USDT,2026-06-25 21:15:00+00:00,0.3617,1.0,2.7591927011335358,100.0,4,moji_strong,0.3617,0.0,2026-06-26 03:15:00+00:00,0.3432,dud_early,-5.114735969035116,-0.05304506497097039,6.0,0.0
ZBCN_USDT,2026-06-25 15:50:00+00:00,0.00239,1.0,417.57322175732213,100.0,4,moji_strong,0.002407,0.007112970711296926,2026-06-26 03:50:00+00:00,0.002354,stale_half_day,-1.5062761506276152,-0.017032635983263655,12.0,0.7112970711296925
ZIG_USDT,2026-06-25 16:25:00+00:00,0.04522,1.0,22.06988058381247,100.0,4,moji_strong,0.04707,0.040911101282618254,2026-06-26 04:25:00+00:00,0.04447,stale_half_day,-1.658558160106149,-0.01855241043785938,12.0,4.091110128261826
AIN_USDT,2026-06-26 04:30:00+00:00,0.11305,1.0,8.82795223352499,115.0,5,moji_strong,0.11381,0.006722689075630224,2026-06-26 05:30:00+00:00,0.10306,stoploss,-8.836797877045555,-0.09019124281291468,1.0,0.6722689075630224
CHEEL_USDT,2026-06-25 17:40:00+00:00,0.3712,1.0,2.688577586206897,75.0,3,moji_medium,0.3747,0.009428879310344836,2026-06-26 05:40:00+00:00,0.3598,stale_half_day,-3.0711206896551633,-0.03264978448275846,12.0,0.9428879310344837
ATH_USDT,2026-06-25 20:00:00+00:00,0.004213,1.0,236.88582957512463,115.0,5,moji_strong,0.004232,0.004509850462853055,2026-06-26 08:05:00+00:00,0.004211,stale_half_day,-0.04747211013528123,-0.0024737716591500813,12.083333333333334,0.45098504628530545
HNT_USDT,2026-06-25 20:15:00+00:00,0.2392,1.0,4.172240802675585,70.0,3,moji_medium,0.2392,0.0,2026-06-26 08:15:00+00:00,0.2372,stale_half_day,-0.8361204013377934,-0.010344481605351175,12.0,0.0
SKYAI_USDT,2026-06-26 02:30:00+00:00,0.3116,1.0,3.202824133504493,135.0,6,moji_strong,0.3293,0.056803594351732975,2026-06-26 08:30:00+00:00,0.3274,roi_360min,5.070603337612336,0.048604621309371154,6.0,5.6803594351732976
FUN_USDT,2026-06-25 21:45:00+00:00,0.02238,1.0,44.59338695263628,120.0,5,moji_strong,0.02298,0.026809651474530825,2026-06-26 09:45:00+00:00,0.02175,stale_half_day,-2.8150134048257462,-0.03009383378016095,12.0,2.6809651474530827
BRETT_USDT,2026-06-25 21:30:00+00:00,0.005049,1.0,197.6629035452565,100.0,4,moji_strong,0.005192,0.02832244008714595,2026-06-26 09:50:00+00:00,0.005043,stale_half_day,-0.1188354129530586,-0.0031859774212714687,12.333333333333334,2.832244008714595
