n_bars,pre_open,pre_close,pre_change_pct,pre_high,pre_low,pre_range_pct,pre_volatility,volume_ratio,sma_slope_pct,staircase_score,vol_concentration,symbol,pump_day,max_gain_pct,timeframe
12,0.06913,0.07252,4.90380442644294,0.07252,0.06788,6.83559222156748,1.2662541323601748,5.829773388611723,3.237549752451209,0.2,0.8404633924184134,AIN_USDT,2026-06-25,37.91970281468783,30m
12,0.0857,0.09518,11.06184364060677,0.09653,0.08501,13.551346900364667,2.5448852137864586,1.6620013426815616,7.773205304069486,0.2,0.22810345351495073,AIN_USDT,2026-06-26,21.746431570109152,30m
12,0.04976,0.04854,-2.4517684887459783,0.04985,0.04648,7.2504302925989625,0.7193673240576429,0.41652728331186706,-2.309965081923175,0.2,0.07062270211828756,AIOT_USDT,2026-06-30,29.347162904209895,30m
12,0.031702,0.032418,2.258532584694976,0.032751,0.030945,5.836160930683477,1.4792607640400677,3.2461751402654535,1.1976999078692454,0.2,0.6140364152832429,BAS_USDT,2026-06-24,54.55318077371022,30m
12,0.039008,0.04168,6.849876948318295,0.041915,0.039008,7.452317473338802,3.1423439076747663,0.6699758993000666,2.4358655043586546,0.2,0.15205892980833624,BAS_USDT,2026-06-25,39.81923048113654,30m
12,0.043242,0.047601,10.080477313722756,0.047837,0.042218,13.309488843621203,3.110729303299883,1.377662060983291,6.462423312883417,0.2,0.20831498785436037,BAS_USDT,2026-06-28,21.078484881563156,30m
12,0.044392,0.048521,9.301225446026312,0.048546,0.044174,9.897224611762578,1.6181270406214117,1.1618598741750736,5.2480434925576,0.2,0.17587189241901088,BAS_USDT,2026-06-29,30.356684079815015,30m
12,0.043163,0.046349,7.3813219655723685,0.046728,0.043088,8.447827701448194,2.0296364839052434,1.4854683281783563,4.781341546988814,0.2,0.20762417125054938,BAS_USDT,2026-07-01,40.64656331212474,30m
12,1.6825,1.6829,0.02377414561663928,1.7615,1.6485,6.854716408856536,2.3699781032841054,0.47703043060548844,-1.5959916428073893,0.2,0.09859666994932255,BEAT_USDT,2026-06-25,26.03221083455345,30m
12,1.9014,2.1631,13.763542652782162,2.19,1.8012,21.585609593604264,2.807969018284306,0.8943689448113553,14.719836106818082,0.2,0.14387022068508093,BEAT_USDT,2026-06-26,26.874940288525856,30m
12,2.8519,2.9744,4.295382026017744,3.0114,2.8492,5.692826056436891,1.9734644714282619,1.442086222781263,2.385800897857175,0.2,0.12320463877599024,BEAT_USDT,2026-07-01,26.21749896822122,30m
12,0.2743,0.2796,1.9321910317171078,0.2829,0.2724,3.8546255506607965,0.8656386882394765,2.718062629184959,-0.14369536582443634,0.2,0.34424067667755104,COAI_USDT,2026-06-29,20.058565153733536,30m
12,0.36279,0.37106,2.2795556658121776,0.37142,0.358,3.748603351955304,1.0765032794009248,0.9724605568598582,0.8091165993169728,0.2,0.16762175094157827,DN_USDT,2026-06-26,24.471074380165295,30m
